"class","displ","trans","cyl","trans.dscr","cty","hwy","fl","model","eng.dscr","eng.dscr.1","year","manufacturer","twodoor.p","twodoor.l","fourdoor.p","fourdoor.l","hatch.p","hatch.l","T","G","drv","vpc","bidx","x5c","S","eng.dscr.2"
5,NA,"manual(m4)",8,"M",15.9994,23.2,"Unleaded Gasoline","GRAND PRIX",NA,NA,1979,"PONTIAC","17","96","16",NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
5,NA,"auto(3)",8,"A",17.6525,24.0702,"Unleaded Gasoline","GRAND PRIX",NA,NA,1979,"PONTIAC","17","96","16",NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
5,NA,"manual(m3)",6,"M",17.54,26.0844,"Unleaded Gasoline","GRAND PRIX",NA,NA,1979,"PONTIAC","17","96","16",NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
5,NA,"auto(3)",6,"A",19.369,24.9785,"Unleaded Gasoline","GRAND PRIX",NA,NA,1979,"PONTIAC","17","96","16",NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m5)",6,"M",14.8,23.4,"Unleaded Gasoline","911",NA,NA,1979,"PORSCHE",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m5)",6,"M",15,24.4,"Unleaded Gasoline","911",NA,NA,1979,"PORSCHE",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"auto(3)",4,"A",17.6,24.9,"Unleaded Gasoline","924",NA,NA,1979,"PORSCHE",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m5)",4,"M",17.1,31.6987,"Unleaded Gasoline","924",NA,NA,1979,"PORSCHE",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"auto(3)",4,"A",16.7,24,"Unleaded Gasoline","924",NA,NA,1979,"PORSCHE",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m5)",4,"M",16.6,29.3492,"Unleaded Gasoline","924",NA,NA,1979,"PORSCHE",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"manual(m5)",8,"M",10.9,18.1,"Unleaded Gasoline","928",NA,NA,1979,"PORSCHE","69",NA,NA,NA,NA," 74  8    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"auto(3)",8,"A",12,16.8,"Unleaded Gasoline","928",NA,NA,1979,"PORSCHE","69",NA,NA,NA,NA," 74  8    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"manual(m5)",8,"M",10.9,18.1,"Unleaded Gasoline","928","(CALIF)",NA,1979,"PORSCHE","69",NA,NA,NA,NA," 74  8    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"auto(3)",8,"A",12,16.8,"Unleaded Gasoline","928","(CALIF)",NA,1979,"PORSCHE","69",NA,NA,NA,NA," 74  8    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m4)",6,"M",12.2,22.7,"Leaded GasolineUnleaded Gasoline","930","(TURBO)",NA,1979,"PORSCHE",NA,NA,NA,NA,NA,"          ",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m4)",6,"M",12.24,21.4926,"Leaded GasolineUnleaded Gasoline","930","(TURBO)",NA,1979,"PORSCHE",NA,NA,NA,NA,NA,"          ",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"manual(m4)",4,"M",23.9,37.6,"Unleaded Gasoline","LE CAR",NA,NA,1979,"RENAULT","68",NA,NA,NA,NA," 74 10    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"manual(m4)",4,"M",26.2,40.6,"Leaded GasolineUnleaded Gasoline","LE CAR","(NO CAT)",NA,1979,"RENAULT","68",NA,NA,NA,NA," 74 10    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"manual(m4)",4,"M",27.4,38.7,"Unleaded Gasoline","LE CAR","(CAT)",NA,1979,"RENAULT","68",NA,NA,NA,NA," 74 10    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"manual(m5)",4,"M",19.7,36.4997,"Leaded GasolineUnleaded Gasoline","17 GORDINI",NA,NA,1979,"RENAULT","26","72","8",NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"manual(m5)",4,"M",18.2499,34.5974,"Unleaded Gasoline","17 GORDINI",NA,NA,1979,"RENAULT","26","72","8",NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
4,NA,"auto(3)",8,"A",8.9715,11.5462,"Unleaded Gasoline","CAMARGUE",NA,NA,1979,"ROLLS-ROYCE/BENTLEY","90","94","14",NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
4,NA,"auto(3)",8,"A",10.2,13.4,"Unleaded Gasoline","CAMARGUE",NA,NA,1979,"ROLLS-ROYCE/BENTLEY","90","94","14",NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(3)",8,"A",10.2,13.4,"Unleaded Gasoline","ROLLS-ROYCE/BENTLEY",NA,NA,1979,"ROLLS-ROYCE/BENTLEY","91","79","11","9","3","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(3)",8,"A",8.9715,11.5462,"Unleaded Gasoline","ROLLS-ROYCE/BENTLEY",NA,NA,1979,"ROLLS-ROYCE/BENTLEY","91","79","11","9","3","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
4,NA,"manual(m4)",4,"M",20.7766,28.3482,"Unleaded Gasoline","99","(CALIF)   ","(3WAY CAT)",1979,"SAAB","4","91","13",NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
4,NA,"manual(m4)",4,"M",20.7741,28.3492,"Unleaded Gasoline","99","(3WAY CAT)",NA,1979,"SAAB","4","91","13",NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
4,NA,"manual(m4)",4,"M",18.5807,27.556,"Leaded GasolineUnleaded Gasoline","99","(NO CAT)",NA,1979,"SAAB","4","91","13",NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
5,NA,"manual(m4)",4,"M",18.9908,26.0073,"Unleaded Gasoline","900","(3WAY CAT)","(TURBO)",1979,"SAAB","84",NA,NA,NA,NA," 89 22    ",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
5,NA,"manual(m4)",4,"M",18.9909,26.0072,"Unleaded Gasoline","900","(3WAY CAT)","(TURBO)",1979,"SAAB","84",NA,NA,NA,NA," 89 22    ",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
5,NA,"manual(m4)",4,"M",18.5807,27.556,"Leaded GasolineUnleaded Gasoline","900","(NO CAT)",NA,1979,"SAAB","84",NA,NA,NA,NA," 89 22    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
5,NA,"manual(m4)",4,"M",20.7741,28.3492,"Unleaded Gasoline","900","(3WAY CAT)",NA,1979,"SAAB","84",NA,NA,NA,NA," 89 22    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
5,NA,"manual(m4)",4,"M",20.7766,28.3482,"Unleaded Gasoline","900","(CALIF)   ","(3WAY CAT)",1979,"SAAB","84",NA,NA,NA,NA," 89 22    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
5,NA,"auto(3)",4,"A",19.6,25.3,"Unleaded Gasoline","900","(3WAY CAT)",NA,1979,"SAAB","84",NA,NA,NA,NA," 89 22    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
5,NA,"auto(3)",4,"A",17.4,21.3,"Leaded GasolineUnleaded Gasoline","900","(NO CAT)",NA,1979,"SAAB","84",NA,NA,NA,NA," 89 22    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
5,NA,"auto(3)",4,"A",19.6,25.3,"Unleaded Gasoline","900","(CALIF)   ","(3WAY CAT)",1979,"SAAB","84",NA,NA,NA,NA," 89 22    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"auto(3)",8,"A",9.7,14.7,"Unleaded Gasoline","EXCALIBUR",NA,NA,1979,"EXCALIBUR AUTOS",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",4,"M",34.2499,52.2289,"9","CAPRI","(DIESEL)  ","(TURBO)",1979,"STUTZ","78",NA,NA,NA,NA," 82 12    ",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"manual(m4)",4,"M",23.3,35.8,"Unleaded Gasoline","SUBARU",NA,NA,1979,"SUBARU","51","72","11","7","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"auto(3)",4,"A",23.1216,29.0321,"Unleaded Gasoline","SUBARU",NA,NA,1979,"SUBARU","51","72","11","7","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"manual(m4)",4,"M",29.4,40.6,"Leaded GasolineUnleaded Gasoline","SUBARU",NA,NA,1979,"SUBARU","51","72","11","7","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"manual(m5)",4,"M",28.5912,43.0393,"Leaded GasolineUnleaded Gasoline","SUBARU",NA,NA,1979,"SUBARU","51","72","11","7","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"manual(m5)",4,"M",23.3,38.8,"Unleaded Gasoline","SUBARU",NA,NA,1979,"SUBARU","51","72","11","7","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"auto(3)",4,"A",25.1666,30.9315,"Leaded GasolineUnleaded Gasoline","SUBARU",NA,NA,1979,"SUBARU","51","72","11","7","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"auto(3)",4,"A",25.1,30.6,"Leaded GasolineUnleaded Gasoline","SUBARU WAGON",NA,NA,1979,"SUBARU","91",NA,NA,"7","4","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m5)",4,"M",26.9,40.1469,"Leaded GasolineUnleaded Gasoline","SUBARU WAGON",NA,NA,1979,"SUBARU","91",NA,NA,"7","4","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m5)",4,"M",22.7,38.1,"Unleaded Gasoline","SUBARU WAGON",NA,NA,1979,"SUBARU","91",NA,NA,"7","4","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m4)",4,"M",21.461,31.5372,"Unleaded Gasoline","SUBARU WAGON",NA,NA,1979,"SUBARU","91",NA,NA,"7","4","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m4)",4,"M",24.6335,34.081,"Leaded GasolineUnleaded Gasoline","SUBARU WAGON",NA,NA,1979,"SUBARU","91",NA,NA,"7","4","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"auto(3)",4,"A",22.4,29.3,"Unleaded Gasoline","SUBARU WAGON",NA,NA,1979,"SUBARU","91",NA,NA,"7","4","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m4)",4,"M",21.461,31.5372,"Unleaded Gasoline","SUBARU 4WD WAGON",NA,NA,1979,"SUBARU","91",NA,NA,"7","4","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m4)",4,"M",24.6335,34.081,"Leaded GasolineUnleaded Gasoline","SUBARU 4WD WAGON",NA,NA,1979,"SUBARU","91",NA,NA,"7","4","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
13,NA,"manual(m4)",4,"M",21.461,31.5372,"Unleaded Gasoline","BRAT",NA,NA,1979,"SUBARU",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
13,NA,"manual(m4)",4,"M",24.6335,34.081,"Leaded GasolineUnleaded Gasoline","BRAT",NA,NA,1979,"SUBARU",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",4,"M",29.8736,39.9994,"Unleaded Gasoline","COROLLA",NA,NA,1979,"TOYOTA","33","75","9","7","9"," 75 12    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(3)",4,"A",22.8742,27.495,"Unleaded Gasoline","COROLLA",NA,NA,1979,"TOYOTA","33","75","9","7","9"," 75 12    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",4,"M",21.2674,32.8843,"Unleaded Gasoline","COROLLA",NA,NA,1979,"TOYOTA","33","75","9","7","9"," 75 12    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",23.9148,35.603,"Unleaded Gasoline","COROLLA",NA,NA,1979,"TOYOTA","33","75","9","7","9"," 75 12    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",21.8,32.5,"Unleaded Gasoline","COROLLA",NA,NA,1979,"TOYOTA","33","75","9","7","9"," 75 12    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",4,"M",23.5457,35.2263,"Unleaded Gasoline","COROLLA",NA,NA,1979,"TOYOTA","33","75","9","7","9"," 75 12    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(3)",4,"A",23.3814,30.265,"Unleaded Gasoline","COROLLA",NA,NA,1979,"TOYOTA","33","75","9","7","9"," 75 12    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",31.0702,39.9249,"Unleaded Gasoline","COROLLA",NA,NA,1979,"TOYOTA","33","75","9","7","9"," 75 12    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m4)",4,"M",23.9148,35.603,"Unleaded Gasoline","COROLLA WAGON",NA,NA,1979,"TOYOTA","21",NA,NA,"7","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m5)",4,"M",21.2674,32.8843,"Unleaded Gasoline","COROLLA WAGON",NA,NA,1979,"TOYOTA","21",NA,NA,"7","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"auto(3)",4,"A",22.8742,27.495,"Unleaded Gasoline","COROLLA WAGON",NA,NA,1979,"TOYOTA","21",NA,NA,"7","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m4)",4,"M",21.8,32.5,"Unleaded Gasoline","COROLLA WAGON",NA,NA,1979,"TOYOTA","21",NA,NA,"7","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"auto(3)",4,"A",23.3814,30.265,"Unleaded Gasoline","COROLLA WAGON",NA,NA,1979,"TOYOTA","21",NA,NA,"7","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m5)",4,"M",23.5457,35.2263,"Unleaded Gasoline","COROLLA WAGON",NA,NA,1979,"TOYOTA","21",NA,NA,"7","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",18.3,28.2,"Unleaded Gasoline","CORONA",NA,NA,1979,"TOYOTA","58",NA,NA,"8","1"," 77 16    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",4,"M",18.2188,29.4103,"Unleaded Gasoline","CORONA",NA,NA,1979,"TOYOTA","58",NA,NA,"8","1"," 77 16    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",17.1,24.9,"Unleaded Gasoline","CORONA",NA,NA,1979,"TOYOTA","58",NA,NA,"8","1"," 77 16    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",4,"M",17.5966,25.8164,"Unleaded Gasoline","CORONA",NA,NA,1979,"TOYOTA","58",NA,NA,"8","1"," 77 16    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(3)",4,"A",17.1186,22.3745,"Unleaded Gasoline","CORONA",NA,NA,1979,"TOYOTA","58",NA,NA,"8","1"," 77 16    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(3)",4,"A",18.3874,24.103,"Unleaded Gasoline","CORONA",NA,NA,1979,"TOYOTA","58",NA,NA,"8","1"," 77 16    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"auto(3)",4,"A",18.3874,24.103,"Unleaded Gasoline","CORONA WAGON",NA,NA,1979,"TOYOTA","65",NA,NA,"8","7","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"auto(3)",4,"A",17.1186,22.3745,"Unleaded Gasoline","CORONA WAGON",NA,NA,1979,"TOYOTA","65",NA,NA,"8","7","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m5)",4,"M",18.2188,29.4103,"Unleaded Gasoline","CORONA WAGON",NA,NA,1979,"TOYOTA","65",NA,NA,"8","7","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m4)",4,"M",18.3,28.2,"Unleaded Gasoline","CORONA WAGON",NA,NA,1979,"TOYOTA","65",NA,NA,"8","7","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m4)",4,"M",17.1,24.9,"Unleaded Gasoline","CORONA WAGON",NA,NA,1979,"TOYOTA","65",NA,NA,"8","7","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"manual(m5)",4,"M",17.5966,25.8164,"Unleaded Gasoline","CORONA WAGON",NA,NA,1979,"TOYOTA","65",NA,NA,"8","7","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",18.3,28.2,"Unleaded Gasoline","CELICA",NA,NA,1979,"TOYOTA","42","75","9",NA,NA," 75 14    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",4,"M",18.2188,29.4103,"Unleaded Gasoline","CELICA",NA,NA,1979,"TOYOTA","42","75","9",NA,NA," 75 14    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(3)",4,"A",17.1186,22.3745,"Unleaded Gasoline","CELICA",NA,NA,1979,"TOYOTA","42","75","9",NA,NA," 75 14    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",4,"M",17.5966,25.8164,"Unleaded Gasoline","CELICA",NA,NA,1979,"TOYOTA","42","75","9",NA,NA," 75 14    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(3)",4,"A",18.3874,24.103,"Unleaded Gasoline","CELICA",NA,NA,1979,"TOYOTA","42","75","9",NA,NA," 75 14    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",17.1,24.9,"Unleaded Gasoline","CELICA",NA,NA,1979,"TOYOTA","42","75","9",NA,NA," 75 14    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",6,"M",19.3,28.1,"Unleaded Gasoline","SUPRA","(3WAY CAT)",NA,1979,"TOYOTA","5",NA,NA,NA,NA," 75 13    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(5)",6,"A",18.9688,26.2346,"Unleaded Gasoline","SUPRA","(CALIF)   ","(3WAY CAT)",1979,"TOYOTA","5",NA,NA,NA,NA," 75 13    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(5)",6,"A",18.9,26,"Unleaded Gasoline","SUPRA","(3WAY CAT)",NA,1979,"TOYOTA","5",NA,NA,NA,NA," 75 13    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",6,"M",19.2093,28.1528,"Unleaded Gasoline","SUPRA","(CALIF)   ","(3WAY CAT)",1979,"TOYOTA","5",NA,NA,NA,NA," 75 13    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(5)",6,"A",17.3,23.4,"Unleaded Gasoline","CRESSIDA",NA,NA,1979,"TOYOTA","81",NA,NA,"8","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(5)",6,"A",17.9311,25.079,"Unleaded Gasoline","CRESSIDA",NA,NA,1979,"TOYOTA","81",NA,NA,"8","1","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"auto(5)",6,"A",17.9311,25.079,"Unleaded Gasoline","CRESSIDA WAGON",NA,NA,1979,"TOYOTA","65",NA,NA,"8","6","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
7,NA,"auto(5)",6,"A",17.3,23.4,"Unleaded Gasoline","CRESSIDA WAGON",NA,NA,1979,"TOYOTA","65",NA,NA,"8","6","          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"auto(3)",8,"A",14.3993,20.5,"Unleaded Gasoline","TR",NA,NA,1979,"TRIUMPH",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"auto(3)",4,"A",19.7,25.9996,"Unleaded Gasoline","TR",NA,NA,1979,"TRIUMPH",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m5)",8,"M",14.1425,22.9183,"Unleaded Gasoline","TR",NA,NA,1979,"TRIUMPH",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m5)",8,"M",14.9298,24.99,"Unleaded Gasoline","TR",NA,NA,1979,"TRIUMPH",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m5)",4,"M",18.6,27.7,"Unleaded Gasoline","TR",NA,NA,1979,"TRIUMPH",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"auto(3)",8,"A",15,21.6995,"Unleaded Gasoline","TR",NA,NA,1979,"TRIUMPH",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m5)",4,"M",17.7,27.6,"Unleaded Gasoline","TR",NA,NA,1979,"TRIUMPH",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m4)",4,"M",22.1647,32.7383,"Unleaded Gasoline","SPITFIRE",NA,NA,1979,"TRIUMPH",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m4)",4,"M",21.8,34.9,"Unleaded Gasoline","SPITFIRE",NA,NA,1979,"TRIUMPH",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m4)",4,"M",22.2,35.3,"Unleaded Gasoline","SPITFIRE",NA,NA,1979,"TRIUMPH",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m4)",4,"M",22.2,34.1,"Unleaded Gasoline","SPITFIRE",NA,NA,1979,"TRIUMPH",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1,NA,"manual(m4)",6,"M",17.2994,27.2499,"Unleaded Gasoline","TVR",NA,NA,1979,"TVR",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"manual(m4)",4,"M",22.1,33.7,"Unleaded Gasoline","BEETLE CONVERTIBLE",NA,NA,1979,"VOLKSWAGEN","58","67","7",NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2,NA,"manual(m4)",4,"M",20.2,30,"Leaded Gasoline","BEETLE CONVERTIBLE",NA,NA,1979,"VOLKSWAGEN","58","67","7",NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",24.8,37.6,"Leaded Gasoline","RABBIT",NA,NA,1979,"VOLKSWAGEN","75",NA,NA,NA,NA," 80 15    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(3)",4,"A",23.2,32.2,"Unleaded Gasoline","RABBIT",NA,NA,1979,"VOLKSWAGEN","75",NA,NA,NA,NA," 80 15    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",39.7,49.7,"9","RABBIT","(DIESEL)",NA,1979,"VOLKSWAGEN","75",NA,NA,NA,NA," 80 15    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(3)",4,"A",22.1,31.8,"Leaded Gasoline","RABBIT",NA,NA,1979,"VOLKSWAGEN","75",NA,NA,NA,NA," 80 15    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",4,"M",40.8,54.6,"9","RABBIT","(DIESEL)",NA,1979,"VOLKSWAGEN","75",NA,NA,NA,NA," 80 15    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",24,36.3,"Unleaded Gasoline","RABBIT",NA,NA,1979,"VOLKSWAGEN","75",NA,NA,NA,NA," 80 15    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",4,"M",40.8,54.6,"9","RABBIT","(DIESEL)",NA,1979,"VOLKSWAGEN","75",NA,NA,NA,NA," 80 15    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",39.7,49.7,"9","RABBIT","(DIESEL)",NA,1979,"VOLKSWAGEN","75",NA,NA,NA,NA," 80 15    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",4,"M",25.7,42.1,"Leaded Gasoline","RABBIT",NA,NA,1979,"VOLKSWAGEN","75",NA,NA,NA,NA," 80 15    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m5)",4,"M",23.9,41.5,"Unleaded Gasoline","RABBIT",NA,NA,1979,"VOLKSWAGEN","75",NA,NA,NA,NA," 80 15    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",23.3,37.2,"Leaded Gasoline","DASHER",NA,NA,1979,"VOLKSWAGEN","86",NA,NA,"8","2"," 83 18    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",22.2,35.2,"Unleaded Gasoline","DASHER",NA,NA,1979,"VOLKSWAGEN","86",NA,NA,"8","2"," 83 18    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(3)",4,"A",22.1,29.9,"Unleaded Gasoline","DASHER",NA,NA,1979,"VOLKSWAGEN","86",NA,NA,"8","2"," 83 18    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"auto(3)",4,"A",20.2,29.2,"Leaded Gasoline","DASHER",NA,NA,1979,"VOLKSWAGEN","86",NA,NA,"8","2"," 83 18    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,NA,"manual(m4)",4,"M",36.3,46.3435,"9","DASHER","(DIESEL)",NA,1979,"VOLKSWAGEN","86",NA,NA,"8","2"," 83 18    ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
