 001  227065030   15 15 23 18  1651 318M4-2 8   2MY 15.1858 22.5019 17.7884               6                        B150/B250 WAGON 2WD
 001  227065045   14 15 21 17  1651 318A3-1 8   2LY 15.1000 20.8000 17.2240               6                        B150/B250 VAN 2WD
 001  227065045   14 16 24 19  1547 318M4-2 8   2MY 15.8920 23.6273 18.6379               6                        B150/B250 VAN 2WD
 001  227091010   15 15 23 18  1651 318M4-2 8   2MY 15.1858 22.5019 17.7884               6                        PB150/PB250 VOYAGER 2WD
 001  227091062   12 15 21 17  1651 318A3-1 8   2LY 15.1000 20.8000 17.2240               6                        FARGO D150 PICKUP 2WD
 001  227091062   12 16 24 19  1547 318M4-2 8   2MY 16.0000 23.8000 18.7679               6                        FARGO D150 PICKUP 2WD
 001  227091076   14 15 21 17  1651 318A3-1 8   2LY 15.1000 20.8000 17.2240               6                        B150/B250 VAN 2WD
 001  227091076   14 16 24 19  1547 318M4-2 8   2MY 15.8302 23.5285 18.5635               6                        B150/B250 VAN 2WD
2001  227465010   12 14 18 15  1767 318A3-1 8   2AY 13.7000 18.2000 15.4151               6                        D150 PICKUP 2WD                 (FFS)
2001  227465010   12 15 20 17  1651 318C4-1 8   2CY 14.9000 19.8000 16.7673               6                        D150 PICKUP 2WD                 (FFS)
2001  227465010   12 16 22 18  1547 318M4-2 8   2MY 15.5000 21.9927 17.8746               6                        D150 PICKUP 2WD                 (FFS)
2001  227465015   12 13 19 15  1903 318A3-1 8   2AY 13.3000 18.6000 15.2562               6                        D250 PICKUP 2WD                 (FFS)
2001  227465015   12 14 19 16  1767 318C4-1 8   2CY 14.1000 18.7000 15.8551               6                        D250 PICKUP 2WD                 (FFS)
2001  227465030   15 13 18 15  1903 318A3-1 8   2AY 13.2235 18.4260 15.1481               6                        B150/B250 WAGON 2WD             (FFS)
2001  227465030   15 14 21 17  1767 318M4-2 8   2MY 14.2000 20.9000 16.5938               6                        B150/B250 WAGON 2WD             (FFS)
2001  227465035   15 12 15 13  2062 318A3-1 8   2AY 11.6966 15.1993 13.0499               6                        B350 WAGON 2WD                  (FFS)
2001  227465045   14 14 18 15  1767 318A3-1 8   2AY 13.6459 18.2517 15.3940               6                        B150/B250 VAN 2WD               (FFS)
2001  227465045   14 15 22 18  1651 318M4-2 8   2MY 15.3270 21.8518 17.7061               6                        B150/B250 VAN 2WD               (FFS)
