Class,Manufacturer,carline name,displ,cyl,trans,drv,bidx,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr,vpc,cls
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,2.4,4,Manual(M5),R,22,22,27,24,24.5239,34.9489,28.3261,R,,,,,,,,,,938,,,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,2.7,4,Auto(L4),R,23,19,22,20,20.9612,27.6451,23.5201,R,,,,,,,,,,1125,,2MODE CLKUP,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,3.4,6,Auto(L4),R,11,17,19,18,18.8,24.6,21.0314,R,,,,,,,,,,1251,,2MODE CLKUP,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,3.4,6,Manual(M5),R,11,18,22,20,20.5,28.6499,23.5094,R,,,,,,,,,,1125,,,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TUNDRA 2WD,3.4,6,Auto(L4),R,11,16,19,17,18.0541,24.7459,20.5555,R,,,,,,,,,,1323,,CLKUP,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TUNDRA 2WD,3.4,6,Manual(M5),R,11,16,19,18,18.189,24.6215,20.6123,R,,,,,,,,,,1251,,,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TUNDRA 2WD,4.7,8,Auto(L4),R,10,15,18,16,16.3723,23.1428,18.8545,R,,,,,,,,,,1406,,CLKUP,4,12
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,5.3,8,Auto(L4),4,830,14,17,15,15.2,21.9,17.6267,R,,,,,,,,,,1501,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,4.3,6,Auto(L4),4,813,15,18,16,16.4,23.6,19.0098,R,,,,,,,,,,1406,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,4.3,6,Manual(M5),4,815,14,18,15,15.444,22.5543,17.9972,R,,,,,,,,,,1501,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,4.8,8,Auto(L4),4,809,14,18,16,15.9,22.6,18.3477,R,,,,,,,,,,1406,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,4.8,8,Manual(M5),4,811,14,17,15,15.1,21.6,17.4651,R,,,,,,,,,,1501,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,5.3,8,Auto(L4),4,844,14,17,15,15.5,21.9,17.847,R,,,,,,,,,,1501,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,S10 PICKUP 4WD,4.3,6,Auto(L4),4,813,15,20,17,16.8,25.5,19.8471,R,,,,,,,,,,1323,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,S10 PICKUP 4WD,4.3,6,Manual(M5),4,815,14,17,15,15.3,21.7,17.6413,R,,,,,,,,,,1501,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,3.9,6,Auto(L4),4,150,14,17,16,15.9385,22.4165,18.321,R,,,,,,,,,,1406,,,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,3.9,6,Manual(M5),4,152,15,19,17,17.0968,24.5982,19.8162,R,,,,,,,,,,1323,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,4.7,8,Auto(L4),4,172,13,18,15,14.5801,22.638,17.3609,R,,,,,,,,,,1501,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,4.7,8,Manual(M5),4,172,14,18,16,15.7255,23.2071,18.3939,R,,,,,,,,,,1406,,,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,5.9,8,Auto(L4),4,200,12,16,13,13.3,20.3,15.7429,R,,,,,,,,,,1730,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,RAM 1500 PICKUP 4WD,4.7,8,Auto(L4),4,172,13,17,14,14.0547,21.5072,16.6511,R,,,,,,,,,,1606,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,RAM 1500 PICKUP 4WD,4.7,8,Manual(M5),4,172,14,17,15,15.0917,22.274,17.6532,R,,,,,,,,,,1501,,,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,RAM 1500 PICKUP 4WD,5.9,8,Auto(L4),4,200,11,15,13,12.5643,19.834,15.046,R,,,,,,,,,,1730,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,EXPLORER SPORT TRAC 4WD,4,6,Auto(L5),4,752,15,20,17,16.5,25.4,19.5887,R,,,,,,,,,,1323,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,EXPLORER SPORT TRAC 4WD,4,6,Manual(M5),4,754,16,20,17,17.7465,25.2996,20.5007,R,,,,,,,,,,1323,,,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,4.6,8,Auto(L4),4,942,14,18,16,15.79,22.8916,18.352,R,,,,,,,,,,1406,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,4.2,6,Auto(L4),4,940,15,19,17,17.1,24.4,19.7604,R,,,,,,,,,,1323,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,4.2,6,Manual(M5),4,941,16,19,17,17.2487,24.2474,19.8235,R,,,,,,,,,,1323,,,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,4.6,8,Manual(M5),4,815,14,18,15,15.3,23.3,18.0959,R,,,,,,,,,,1501,,,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,5.4,8,Auto(L4),4,944,14,17,15,15.1449,22.3831,17.7241,R,,,,,,,,,,1501,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,RANGER PICKUP 4WD,4,6,Auto(L5),4,930,15,18,16,16.1486,23.7,18.8516,R,,,,,,,,,,1406,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,RANGER PICKUP 4WD,3,6,Auto(L5),4,925,16,19,17,17.6,24.1,20.0312,R,,,,,,,,,,1323,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,RANGER PICKUP 4WD,3,6,Manual(M5),4,927,18,21,19,19.8,27,22.5,R,,,,,,,,,,1184,,,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,RANGER PICKUP 4WD,4,6,Manual(M5),4,931,16,19,17,17.3,24.3,19.8766,R,,,,,,,,,,1323,,,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,5.3,8,Auto(L4),4,830,14,17,15,15.2,21.9,17.6267,R,,,,,,,,,,1501,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,4.3,6,Auto(L4),4,813,15,18,16,16.4,23.6,19.0098,R,,,,,,,,,,1406,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,4.3,6,Manual(M5),4,815,14,17,15,15.3696,22.1065,17.8123,R,,,,,,,,,,1501,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,4.8,8,Auto(L4),4,809,14,17,16,15.9798,22.1178,18.2602,R,,,,,,,,,,1406,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,4.8,8,Manual(M5),4,811,14,17,15,15.1,21.6,17.4651,R,,,,,,,,,,1501,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,5.3,8,Auto(L4),4,844,14,17,15,15.5,21.9,17.847,R,,,,,,,,,,1501,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA DENALI AWD,6,8,Auto(L4),4,805,12,15,14,13.8,19.4,15.8602,R,,,,,,,,,,1606,,,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,SONOMA 4WD,4.3,6,Auto(L4),4,813,15,20,17,16.8,25.5,19.8471,R,,,,,,,,,,1323,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,SONOMA 4WD,4.3,6,Manual(M5),4,815,14,17,15,15.3,21.7,17.6413,R,,,,,,,,,,1501,,SIL,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,B3000 4WD,3,6,Auto(L5),4,976,16,19,17,17.6,24.1,20.0312,R,,,,,,,,,,1323,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,B3000 4WD,3,6,Manual(M5),4,978,18,21,19,19.8,27,22.5,R,,,,,,,,,,1184,,,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,B4000 4WD,4,6,Auto(L5),4,980,15,18,16,16.1486,23.7,18.8516,R,,,,,,,,,,1406,,CLKUP,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,B4000 4WD,4,6,Manual(M5),4,982,16,19,17,17.3,24.3,19.8766,R,,,,,,,,,,1323,SOHC,,2,13
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER V6-4WD,3.3,6,Auto(L4),4,91,15,19,17,17.2133,24.4866,19.8691,R,,,,,,,,,,1323,,CLKUP,4,13
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER V6-4WD,3.3,6,Auto(L4),4,94,15,18,16,16.7234,23.1441,19.109,P,,,S,,,,,,,1547,,CLKUP,4,13
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER V6-4WD,3.3,6,Manual(M5),4,91,16,18,17,18.2544,23.5626,20.3137,R,,,,,,,,,,1323,,,4,13
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER V6-4WD,3.3,6,Manual(M5),4,94,15,18,16,16.5794,23.5004,19.1123,P,,,S,,,,,,,1547,,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,2.7,4,Auto(L4),4,23,18,21,19,20.3158,26.8,22.798,R,,,,,,,,,,1184,,2MODE CLKUP,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,2.7,4,Manual(M5),4,23,18,21,19,19.9,27.3,22.6646,R,,,,,,,,,,1184,,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,3.4,6,Auto(L4),4,11,17,19,17,18.4,24,20.5587,R,,,,,,,,,,1323,,2MODE CLKUP,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,3.4,6,Manual(M5),4,11,17,19,18,18.6,24.7,20.9255,R,,,,,,,,,,1251,,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TUNDRA 4WD,3.4,6,Auto(L4),4,11,15,18,16,16.7,22.5,18.8914,R,,,,,,,,,,1406,,CLKUP,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TUNDRA 4WD,3.4,6,Manual(M5),4,11,15,18,16,17.2,22.5,19.2394,R,,,,,,,,,,1406,,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TUNDRA 4WD,4.7,8,Auto(L4),4,10,14,17,15,15.6814,21.8815,17.9732,R,,,,,,,,,,1501,,CLKUP,4,13
"VANS, CARGO TYPE",CHEVROLET,ASTRO 2WD (CARGO),4.3,6,Auto(L4),R,812,17,22,19,18.9,28.4,22.2491,R,,,,,,,,,,1184,,CLKUP,2,14
"VANS, CARGO TYPE",CHEVROLET,ASTRO AWD (CARGO),4.3,6,Auto(L4),4,813,15,20,17,16.8,25.5,19.8471,R,,,,,,,,,,1323,,CLKUP,2,14
"VANS, CARGO TYPE",CHEVROLET,G1500/2500 CHEVY VAN 2WD,4.3,6,Auto(L4),R,812,15,18,16,16.4,23.3,18.9215,R,,,,,,,,,,1406,,CLKUP,2,14
"VANS, CARGO TYPE",CHEVROLET,G1500/2500 CHEVY VAN 2WD,5,8,Auto(L4),R,820,15,19,16,16.296,23.9947,19.0459,R,,,,,,,,,,1406,,CLKUP,2,14
"VANS, CARGO TYPE",CHEVROLET,G1500/2500 CHEVY VAN 2WD,5.7,8,Auto(L4),R,821,14,17,15,15.2955,21.9967,17.7255,R,,,,,,,,,,1501,,,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 1500 2WD,3.9,6,Auto(L3),R,150,14,16,15,16.0492,20.9481,17.9368,R,,,,,,,,,,1501,,,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 1500 2WD,5.9,8,Auto(L4),R,200,12,17,14,13.5,22,16.3411,R,,,,,,,,,,1606,,CLKUP,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 2500 2WD,3.9,6,Auto(L3),R,150,14,16,15,15.7,20.5,17.5491,R,,,,,,,,,,1501,,,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 2500 2WD,5.9,8,Auto(L4),R,200,12,17,14,13.5,22,16.3411,R,,,,,,,,,,1606,,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E150 ECONOLINE 2WD,4.6,8,Auto(L4),R,855,15,20,17,17.1,25.6,20.1038,R,,,,,,,,,,1323,,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E150 ECONOLINE 2WD,4.2,6,Auto(L4),R,850,14,18,16,15.8,23.4,18.5045,R,,,,,,,,,,1406,,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E150 ECONOLINE 2WD,5.4,8,Auto(L4),R,860,15,19,16,16.3,24.6,19.2178,R,,,,,,,,,,1406,,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E250 ECONOLINE 2WD,4.2,6,Auto(L4),R,880,14,18,16,15.8,23.4,18.5045,R,,,,,,,,,,1406,,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E250 ECONOLINE 2WD,5.4,8,Auto(L4),R,882,13,18,15,14.2,23,17.1534,R,,,,,,,,,,1501,,CLKUP,2,14
"VANS, CARGO TYPE",GMC,G1500/2500 SAVANA 2WD CARGO,4.3,6,Auto(L4),R,812,15,18,16,16.4,23.3,18.9215,R,,,,,,,,,,1406,,CLKUP,2,14
"VANS, CARGO TYPE",GMC,G1500/2500 SAVANA 2WD CARGO,5,8,Auto(L4),R,820,15,19,16,16.2965,23.9954,19.0465,R,,,,,,,,,,1406,,CLKUP,2,14
"VANS, CARGO TYPE",GMC,G1500/2500 SAVANA 2WD CARGO,5.7,8,Auto(L4),R,821,14,17,15,15.2945,21.9959,17.7245,R,,,,,,,,,,1501,,,2,14
"VANS, CARGO TYPE",GMC,SAFARI 2WD (CARGO),4.3,6,Auto(L4),R,812,17,22,19,18.9,28.4,22.2491,R,,,,,,,,,,1184,,CLKUP,2,14
"VANS, CARGO TYPE",GMC,SAFARI AWD (CARGO),4.3,6,Auto(L4),4,813,15,20,17,16.8,25.5,19.8471,R,,,,,,,,,,1323,,CLKUP,2,14
"VANS, PASSENGER TYPE",CHEVROLET,ASTRO 2WD (PASSENGER),4.3,6,Auto(L4),R,812,15,20,17,17.1,25.5,20.076,R,,,,,,,,,,1323,,CLKUP,2,15
"VANS, PASSENGER TYPE",CHEVROLET,ASTRO AWD (PASSENGER),4.3,6,Auto(L4),4,813,15,18,16,16.4,23.6,19.0098,R,,,,,,,,,,1406,,CLKUP,2,15
"VANS, PASSENGER TYPE",CHEVROLET,G1500/2500 CHEVY EXPRESS 2WD,4.3,6,Auto(L4),R,812,14,18,16,15.8,22.6,18.2743,R,,,,,,,,,,1406,,CLKUP,2,15
"VANS, PASSENGER TYPE",CHEVROLET,G1500/2500 CHEVY EXPRESS 2WD,5,8,Auto(L4),R,820,14,18,16,16,23.6,18.7116,R,,,,,,,,,,1406,,CLKUP,2,15
"VANS, PASSENGER TYPE",CHEVROLET,G1500/2500 CHEVY EXPRESS 2WD,5.7,8,Auto(L4),R,821,13,17,15,14.9,21.7,17.346,R,,,,,,,,,,1501,,,2,15
"VANS, PASSENGER TYPE",DODGE,RAM WAGON 1500 2WD,3.9,6,Auto(L3),R,150,14,16,15,15.7,20.5,17.5491,R,,,,,,,,,,1501,,,2,15
"VANS, PASSENGER TYPE",DODGE,RAM WAGON 2500 2WD,5.9,8,Auto(L4),R,200,12,17,14,12.9,21.8,15.8033,R,,,,,,,,,,1606,,CLKUP,2,15
"VANS, PASSENGER TYPE",FORD,E150 CLUB WAGON,4.2,6,Auto(L4),R,865,14,18,16,15.8,23.4,18.5045,R,,,,,,,,,,1406,,CLKUP,2,15
"VANS, PASSENGER TYPE",FORD,E150 CLUB WAGON,4.6,8,Auto(L4),R,870,14,18,15,15,22.8,17.7294,R,,,,,,,,,,1501,,CLKUP,2,15
"VANS, PASSENGER TYPE",FORD,E150 CLUB WAGON,5.4,8,Auto(L4),R,875,13,17,15,14.5,21.8,17.0726,R,,,,,,,,,,1501,,CLKUP,2,15
"VANS, PASSENGER TYPE",GMC,G1500/2500 SAVANA 2WD PASSEN,4.3,6,Auto(L4),R,812,14,18,16,15.8,22.6,18.2743,R,,,,,,,,,,1406,,CLKUP,2,15
"VANS, PASSENGER TYPE",GMC,G1500/2500 SAVANA 2WD PASSEN,5,8,Auto(L4),R,820,14,18,16,16,23.6,18.7116,R,,,,,,,,,,1406,,CLKUP,2,15
"VANS, PASSENGER TYPE",GMC,G1500/2500 SAVANA 2WD PASSEN,5.7,8,Auto(L4),R,821,13,17,15,14.9,21.7,17.346,R,,,,,,,,,,1501,,,2,15
"VANS, PASSENGER TYPE",GMC,SAFARI 2WD (PASSENGER),4.3,6,Auto(L4),R,812,15,20,17,17.1,25.5,20.076,R,,,,,,,,,,1323,,CLKUP,2,15
"VANS, PASSENGER TYPE",GMC,SAFARI AWD (PASSENGER),4.3,6,Auto(L4),4,813,15,18,16,16.4,23.6,19.0098,R,,,,,,,,,,1406,,CLKUP,2,15
SPECIAL PURPOSE VEHICLE 2WD,VOLKSWAGEN,EUROVAN CAMPER,2.8,6,Auto(L4),F,4,15,20,17,17.0947,25.4,20.044,R,,,,,,,,,,1323,,CLKUP,4,17
SPEC PURP VEH - MINIVAN - 2WD,CHEVROLET,VENTURE FWD,3.4,6,Auto(L4),F,100,19,26,22,21.3,33.2,25.3963,R,,,,,,,,,,1024,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,VOYAGER/TOWN&CTRY 2WD,2.4,4,Auto(L3),F,100,19,24,21,21.5,31.3,25.026,R,,,,,,,,,,1071,,,4,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,VOYAGER/TOWN&CTRY 2WD,3.3,6,Auto(L4),F,120,18,24,20,19.6486,30.6508,23.4338,R,,,,,,,,,,1125,FFV (E85),CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,VOYAGER/TOWN&CTRY 2WD,3.8,6,Auto(L4),F,250,18,24,20,19.5,30.2,23.1987,R,,,,,,,,,,1125,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,2.4,4,Auto(L3),F,100,19,24,21,21.5,31.3,25.026,R,,,,,,,,,,1071,,,4,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3.3,6,Auto(L4),F,120,18,24,20,19.6343,30.6649,23.4264,R,,,,,,,,,,1125,FFV (E85),CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3.8,6,Auto(L4),F,250,18,24,20,19.5,30.2,23.1987,R,,,,,,,,,,1125,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3.8,6,Auto(S4),F,255,17,23,20,19.2,30.1,22.9379,R,,,,,,,,,,1125,,VMODE CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,FORD,WINDSTAR FWD CARGO VAN,3.8,6,Auto(L4),F,891,17,23,19,19.3,29.3,22.802,R,,,,,,,,,,1184,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,FORD,WINDSTAR FWD WAGON,3.8,6,Auto(L4),F,893,17,23,19,19.3,29.3,22.802,R,,,,,,,,,,1184,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,HONDA,ODYSSEY,3.5,6,Auto(L5),F,120,18,25,21,19.8472,32.2346,23.997,R,,,,,,,,,,1071,,,4,20
SPEC PURP VEH - MINIVAN - 2WD,KIA,KIA SEDONA,3.5,6,Auto(L5),F,2,15,20,17,16.9976,25.5,19.9982,R,,,,,,,,,,1323,,2MODE CLKUP,4,20
SPEC PURP VEH - MINIVAN - 2WD,MAZDA,MPV,3,6,Auto(L5),F,7,18,24,20,19.6622,31.2595,23.6027,R,,,,,,,,,,1125,,CLKUP,4,20
SPEC PURP VEH - MINIVAN - 2WD,MERCURY,VILLAGER FWD WAGON,3.3,6,Auto(L4),F,895,17,23,19,18.3517,28.9308,21.9663,R,,,,,,,,,,1184,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,NISSAN,QUEST,3.3,6,Auto(L4),F,93,17,23,19,18.7906,29.8248,22.5438,R,,,,,,,,,,1184,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,OLDSMOBILE,SILHOUETTE FWD,3.4,6,Auto(L4),F,100,19,26,22,21.3,33.2,25.3963,R,,,,,,,,,,1024,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,PONTIAC,MONTANA FWD,3.4,6,Auto(L4),F,100,19,26,22,21.3,33.2,25.3963,R,,,,,,,,,,1024,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,TOYOTA,SIENNA,3,6,Auto(L4),F,5,19,24,21,21.1,31.3521,24.7406,R,,,,,,,,,,1071,,CLKUP,4,20
SPEC PURP VEH - MINIVAN - 2WD,VOLKSWAGEN,EUROVAN,2.8,6,Auto(L4),F,4,17,20,18,18.411,25.4356,21.0238,R,,,,,,,,,,1251,,CLKUP,4,20
SPEC PURP VEH - MINIVAN - 4WD,CHEVROLET,VENTURE AWD,3.4,6,Auto(L4),4,108,18,24,20,19.8,30.7,23.565,R,,,,,,,,,,1125,,CLKUP,2,21
SPEC PURP VEH - MINIVAN - 4WD,CHRYSLER,TOWN & COUNTRY AWD,3.8,6,Auto(L4),4,250,17,22,19,18.687,28.7878,22.1908,R,,,,,,,,,,1184,,CLKUP,2,21
SPEC PURP VEH - MINIVAN - 4WD,DODGE,CARAVAN AWD,3.8,6,Auto(L4),4,250,17,23,19,19.2,29.3,22.7251,R,,,,,,,,,,1184,,CLKUP,2,21
SPEC PURP VEH - MINIVAN - 4WD,DODGE,CARAVAN AWD,3.8,6,Auto(S4),4,255,17,23,19,18.8,29.2,22.3883,R,,,,,,,,,,1184,,VMODE CLKUP,2,21
SPEC PURP VEH - MINIVAN - 4WD,OLDSMOBILE,SILHOUETTE AWD,3.4,6,Auto(L4),4,108,18,24,20,19.8,30.7,23.565,R,,,,,,,,,,1125,,CLKUP,2,21
SPEC PURP VEH - MINIVAN - 4WD,PONTIAC,MONTANA AWD,3.4,6,Auto(L4),4,108,18,24,20,19.8,30.7,23.565,R,,,,,,,,,,1125,,CLKUP,2,21
SPEC PURP VEH - S.U.V. - 2WD,BUICK,RENDEZVOUS FWD,3.4,6,Auto(L4),F,100,19,26,22,21.3,33.2,25.3963,R,,,,,,,,,,1024,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CADILLAC,ESCALADE 2WD,5.3,8,Auto(L4),R,803,14,18,16,15.8,23.2,18.4479,R,,,,,,,,,,1406,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,BLAZER 2WD,4.3,6,Manual(M5),R,814,16,22,18,17.3,27.9,20.8677,R,,,,,,,,,,1251,,SIL,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,BLAZER 2WD,4.3,6,Auto(L4),R,812,17,22,19,18.9,28.4,22.2491,R,,,,,,,,,,1184,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 AVALANCHE 2WD,5.3,8,Auto(L4),R,803,14,18,16,15.6,23.2,18.2973,R,,,,,,,,,,1406,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 SUBURBAN 2WD,5.3,8,Auto(L4),R,886,14,18,16,15.6,23.4,18.3529,R,,,,,,,,,,1406,FFV,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 SUBURBAN 2WD,5.3,8,Auto(L4),R,803,14,18,16,15.8,23.2,18.4479,R,,,,,,,,,,1406,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 TAHOE 2WD,5.3,8,Auto(L4),R,886,14,18,16,15.6,23.4,18.3529,R,,,,,,,,,,1406,FFV,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 TAHOE 2WD,4.8,8,Auto(L4),R,808,15,19,16,16.3,24.7,19.2452,R,,,,,,,,,,1406,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 TAHOE 2WD,5.3,8,Auto(L4),R,803,14,18,16,15.8,23.2,18.4479,R,,,,,,,,,,1406,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER CONVERTIBLE,2,4,Auto(L4),R,107,23,26,24,25.7,33.2,28.6082,R,,,,,,,,,,938,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER CONVERTIBLE,2,4,Manual(M5),R,105,23,26,24,25.4,33.5,28.5011,R,,,,,,,,,,938,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER HARDTOP,2,4,Auto(L4),R,108,23,26,24,25.4,33.5,28.5011,R,,,,,,,,,,938,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER HARDTOP,2,4,Manual(M5),R,106,23,26,24,25.4,33.5,28.5011,R,,,,,,,,,,938,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER LT,2.5,6,Auto(L4),R,86,19,21,20,20.8,26.6,23.0629,R,,,,,,,,,,1125,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRAILBLAZER 2WD,4.2,6,Auto(L4),R,800,16,22,18,17.4,27.6,20.8709,R,,,,,,,,,,1251,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRAILBLAZER EXT 2WD,4.2,6,Auto(L4),R,700,15,20,17,16.8,26.1,20.0082,R,,,,,,,,,,1323,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHRYSLER,PT CRUISER,2.4,4,Auto(L4),F,100,19,25,22,21.6242,32.472,25.4501,R,,,,,,,,,,1024,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHRYSLER,PT CRUISER,2.4,4,Manual(M5),R,100,21,29,24,23.5983,37.5467,28.3352,R,,,,,,,,,,938,,,4,22
