CLASS,MFR,CAR LINE,DISPLACEMENT,NUMB CYL,TRANS,DRIVE SYS,CITY MPG (GUIDE),HWY MPG (GUIDE),COMB MPG (GUIDE),UNRND CITY (EPA),UNRND HWY (EPA),UNRND COMP (EPA),FUEL TYPE,GUZLR,TURBO,SPCHGR,AVG 2D PASS VOL,AVG 2D LUGG VOL,AVG 4D PAS VOL,AVG 4D LUGG VOL,AVG HB PAS VOL,AVG HB LUGG VOL,ANL FL CST,ENG BLK TXT,TRANS DESC TXT,VLVS PER CYL,CLS
SUBCOMPACT CARS,SUBARU,IMPREZA AWD,2.5,4,Manual(M6),4,18,24,20,19.5,30.5,23.2779,P,,T,,,,88,11,,,1800, ,,4,3
SUBCOMPACT CARS,SUZUKI,SWIFT+,1.6,4,Auto(A4),F,24,34,28,26.9,44,32.6016,R,,,,,,91,7,,,1178, ,EMS ,,3
SUBCOMPACT CARS,SUZUKI,SWIFT+,1.6,4,Manual(M5),F,26,35,29,28.6,44.9,34.1845,R,,,,,,91,7,,,1138, ,EMS ,,3
SUBCOMPACT CARS,TOYOTA,SCION TC,2.4,4,Auto(L4),F,23,30,26,25.7,38.3997,30.1936,R,,,,,,,,85,13,1270, ,CLKUP ,4,3
SUBCOMPACT CARS,TOYOTA,SCION TC,2.4,4,Manual(M5),F,22,29,25,24.3,37.3,28.82,R,,,,,,,,85,13,1320, ,,4,3
SUBCOMPACT CARS,TOYOTA,SCION XA,1.5,4,Auto(L4),F,31,38,34,34.8,49.1,40.0488,R,,,,,,,,86,12,970, ,CLKUP ,4,3
SUBCOMPACT CARS,TOYOTA,SCION XA,1.5,4,Manual(M5),F,32,37,34,35.3,47.5,39.9131,R,,,,,,,,86,12,970, ,,4,3
SUBCOMPACT CARS,VOLKSWAGEN,NEW BEETLE,1.9,4,Manual(M5),F,37,44,40,40.8251,56.4914,46.6464,D,,T,,,,,,85,12,769, ,,2,3
SUBCOMPACT CARS,VOLKSWAGEN,NEW BEETLE,1.9,4,Auto(S6),F,35,42,38,38.6518,53.7436,44.2425,D,,T,,,,,,85,12,809, ,3MODE ,2,3
SUBCOMPACT CARS,VOLKSWAGEN,NEW BEETLE,2.5,5,Manual(M5),F,22,31,26,24.9874,39.3768,29.905,R,,,,,,,,85,12,1270, ,,4,3
SUBCOMPACT CARS,VOLKSWAGEN,NEW BEETLE,2.5,5,Auto(S6),F,23,32,26,25.1735,40.8,30.4157,R,,,,,,,,85,12,1270, ,3MODE CLKUP ,4,3
COMPACT CARS,AUDI,A4,2,4,Auto(AV),F,24,32,27,26.7,41.6,31.8303,P,,T,,,,90,13,,,1332, ,3MODE ,4,4
COMPACT CARS,AUDI,A4,2,4,Manual(M6),F,23,34,27,25.6,43.6,31.4411,P,,T,,,,90,13,,,1332, ,,4,4
COMPACT CARS,AUDI,A4,3.1,6,Auto(AV),F,21,29,24,22.9993,37.5593,27.8592,P,,,,,,90,13,,,1501, ,3MODE ,4,4
COMPACT CARS,AUDI,A4 QUATTRO,2,4,Manual(M6),4,22,31,25,24.6,39.4,29.6042,P,,T,,,,90,13,,,1440, ,,4,4
COMPACT CARS,AUDI,A4 QUATTRO,2,4,Auto(S6),4,22,30,25,24.2,38.2,28.9793,P,,T,,,,90,13,,,1440, ,3MODE CLKUP ,4,4
COMPACT CARS,AUDI,A4 QUATTRO,3.1,6,Manual(M6),4,17,27,21,19.2,34.2,23.9213,P,,,,,,90,13,,,1714, ,,4,4
COMPACT CARS,AUDI,A4 QUATTRO,3.1,6,Auto(S6),4,19,27,22,21.2256,34.1827,25.5907,P,,,,,,90,13,,,1638, ,3MODE CLKUP ,4,4
COMPACT CARS,AUDI,S4,4.2,8,Manual(M6),4,15,21,17,16.5399,27.1117,20.0598,P,G,,,,,90,13,,,2117, ,,5,4
COMPACT CARS,AUDI,S4,4.2,8,Auto(S6),4,15,23,18,17.0836,29.3724,21.0459,P,G,,,,,90,13,,,2002, ,3MODE CLKUP ,5,4
COMPACT CARS,BENTLEY,CONTINENTAL GT,6,12,Auto(S6),4,12,19,14,12.8,23.8,16.1613,P,G,T,,89,11,,,,,2570, ,3MODE CLKUP ,4,4
COMPACT CARS,BMW,325I,3,6,Manual(M6),R,20,30,24,22.324,38.4474,27.5168,P,,,,,,93,12,,,1501, ,,4,4
COMPACT CARS,BMW,325I,3,6,Auto(S6),R,21,29,24,22.8009,37.5277,27.6908,P,,,,,,93,12,,,1501, ,3MODE CLKUP ,4,4
COMPACT CARS,BMW,325XI,3,6,Manual(M6),4,19,28,22,21.5799,35.6611,26.243,P,,,,,,93,12,,,1638, ,,4,4
COMPACT CARS,BMW,325XI,3,6,Auto(S6),4,20,27,23,21.9928,35.0034,26.4102,P,,,,,,93,12,,,1566, ,3MODE CLKUP ,4,4
COMPACT CARS,BMW,330I,3,6,Manual(M6),R,20,30,24,22.324,38.4474,27.5168,P,,,,,,93,12,,,1501, ,,4,4
COMPACT CARS,BMW,330I,3,6,Auto(S6),R,21,29,24,22.8009,37.5277,27.6908,P,,,,,,93,12,,,1501, ,3MODE CLKUP ,4,4
COMPACT CARS,BMW,330I,3,6,Auto(S6),R,19,27,22,20.9687,35.0734,25.6018,P,,,,,,93,12,,,1638, ,4MODE ,4,4
COMPACT CARS,BMW,330XI,3,6,Manual(M6),4,19,28,22,21.5799,35.6611,26.243,P,,,,,,93,12,,,1638, ,,4,4
COMPACT CARS,BMW,330XI,3,6,Auto(S6),4,20,27,23,21.9928,35.0034,26.4102,P,,,,,,93,12,,,1566, ,3MODE CLKUP ,4,4
COMPACT CARS,CHEVROLET,OPTRA,2,4,Auto(A4),F,22,31,25,23.9,39.2,28.9921,R,,,,,,95,12,,,1320, ,EMS ,4,4
COMPACT CARS,CHEVROLET,OPTRA,2,4,Manual(M5),F,23,30,26,25.4,39.1,30.1545,R,,,,,,95,12,,,1270, ,EMS ,4,4
COMPACT CARS,CHEVROLET,OPTRA 5,2,4,Auto(A4),F,22,31,25,23.9,39.2,28.9921,R,,,,,,95,9,,,1320, ,EMS ,4,4
COMPACT CARS,CHEVROLET,OPTRA 5,2,4,Manual(M5),F,23,30,26,25.4,39.1,30.1545,R,,,,,,95,9,,,1270, ,EMS ,4,4
COMPACT CARS,CHRYSLER,SEBRING CONVERTIBLE,2.4,4,Auto(L4),F,22,30,25,24.6,37.9,29.2132,R,,,,,,,,,,1320, ,CLKUP ,4,4
COMPACT CARS,CHRYSLER,SEBRING CONVERTIBLE,2.7,6,Auto(L4),F,15,20,17,17.2,26,20.2904,E,,,,,,,,,,1764,E85 270,2MODE CLKUP ,4,4
COMPACT CARS,CHRYSLER,SEBRING CONVERTIBLE,2.7,6,Auto(L4),F,15,20,17,17.2,26,20.2904,E,,,,,,,,,,1764,E85 270,CLKUP ,4,4
COMPACT CARS,CHRYSLER,SEBRING CONVERTIBLE,2.7,6,Auto(L4),F,21,28,24,23.4,35.2989,27.5843,R,,,,,,,,,,1376,GAS 390,2MODE CLKUP ,4,4
COMPACT CARS,CHRYSLER,SEBRING CONVERTIBLE,2.7,6,Auto(L4),F,21,28,24,23.4,35.2989,27.5843,R,,,,,,,,,,1376,GAS 390,CLKUP ,4,4
COMPACT CARS,FORD,FOCUS  FWD,2,4,Auto(L4),F,26,32,28,28.5529,40.7385,32.994,R,,,,,,94,15,94,18,1178, ,CLKUP ,4,4
COMPACT CARS,FORD,FOCUS  FWD,2,4,Manual(M5),F,26,34,29,29.2305,43.2307,34.217,R,,,,,,94,15,94,18,1138, ,,4,4
COMPACT CARS,FORD,FOCUS  FWD,2.3,4,Manual(M5),F,22,31,25,24.6,39.9,29.7301,R,,,,,,94,15,94,18,1320, ,,4,4
COMPACT CARS,HYUNDAI,ACCENT,1.6,4,Auto(L4),F,28,36,32,31.6,46.6379,36.9633,R,,,,,,92,12,92,16,1030,I4,CLKUP ,4,4
COMPACT CARS,HYUNDAI,ACCENT,1.6,4,Manual(M5),F,32,35,33,35.4,44.9,39.1252,R,,,,,,92,12,92,16,1000,I4,,4,4
COMPACT CARS,INFINITI,G35,3.5,6,Manual(M6),R,19,26,22,21.6,33.6,25.7362,P,,,,87,8,98,15,,,1638, ,,4,4
COMPACT CARS,INFINITI,G35,3.5,6,Auto(S5),R,18,25,21,20.5549,32.2346,24.5593,R,,,,87,8,98,15,,,1571, ,CLKUP ,4,4
COMPACT CARS,INFINITI,G35,3.5,6,Auto(S5),4,17,24,20,19.3,30.3,23.0686,R,,,,87,8,98,15,,,1650, ,CLKUP ,4,4
COMPACT CARS,INFINITI,G35,3.5,6,Auto(S5),R,18,25,21,20.5549,32.2346,24.5593,P,,,,87,8,98,15,,,1714,COUPE,CLKUP ,4,4
COMPACT CARS,JAGUAR,JAGUAR X-TYPE,3,6,Auto(L5),4,18,24,20,19.8489,30.6948,23.6017,P,,,,,,90,16,,,1800, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,JAGUAR,JAGUAR X-TYPE,3,6,Manual(M5),4,18,27,21,20.1,34,24.6315,P,,,,,,90,16,,,1714, ,EMS ,4,4
COMPACT CARS,KIA,KIA RIO(JB),1.6,4,Auto(L4),F,29,38,32,32.1991,48.8162,38.0236,R,,,,,,92,12,92,16,1030, ,CLKUP ,4,4
COMPACT CARS,KIA,KIA RIO(JB),1.6,4,Manual(M5),F,32,35,33,35.3749,44.6199,39.0124,R,,,,,,92,12,92,16,1000, ,,4,4
COMPACT CARS,MAZDA,MAZDA 3,2,4,Manual(M5),F,28,35,31,31.1397,45.0794,36.1732,R,,,,,,94,11,95,17,1066, ,,4,4
COMPACT CARS,MAZDA,MAZDA 3,2,4,Auto(S4),F,26,34,29,28.7269,43.0537,33.7862,R,,,,,,94,11,95,17,1138, ,DC/FW,4,4
COMPACT CARS,MAZDA,MAZDA 3,2.3,4,Manual(M5),F,26,32,28,28.4994,41.3975,33.1468,R,,,,,,94,11,95,17,1178, ,,4,4
COMPACT CARS,MAZDA,MAZDA 3,2.3,4,Auto(S5),F,25,31,27,27.6351,39.7825,32.0372,R,,,,,,94,11,95,17,1221, ,DC/FW,4,4
COMPACT CARS,MERCEDES-BENZ,C230,2.5,6,Auto(L7),R,21,30,24,23.6,38,28.4518,P,,,,,,89,12,,,1501, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,C230,2.5,6,Manual(M6),R,21,29,24,22.8,37.8,27.7565,P,,,,,,89,12,,,1501, ,EMS ,4,4
COMPACT CARS,MERCEDES-BENZ,C280,3,6,Auto(L7),R,21,28,23,22.8,36.4,27.4082,P,,,,,,89,12,,,1566, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,C280 4MATIC,3,6,Auto(L5),4,19,26,22,21.6,33.6,25.7362,P,,,,,,89,12,,,1638, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,C350,3.5,6,Auto(L7),R,20,29,23,22.1,37.1,27.0152,P,,,,,,89,12,,,1566, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,C350,3.5,6,Manual(M6),R,20,28,23,22.4,36.5,27.1132,P,,,,,,89,12,,,1566, ,EMS ,4,4
COMPACT CARS,MERCEDES-BENZ,C350 4MATIC,3.5,6,Auto(L5),4,19,24,21,20.9,30.5,24.3487,P,,,,,,89,12,,,1714, ,EMS 2MODE CLKUP,4,4
COMPACT CARS,MERCEDES-BENZ,C55 AMG,5.4,8,Auto(S5),R,17,22,19,18.6,27.8,21.8546,P,G,,,,,89,12,,,1894, ,EMS 2MODE CLKUP,3,4
COMPACT CARS,MERCEDES-BENZ,CL500,5,8,Auto(L7),R,16,24,19,17.8,30.5,21.9044,P,G,,,88,12,,,,,1894, ,EMS 2MODE CLKUP,3,4
COMPACT CARS,MERCEDES-BENZ,CL55 AMG,5.4,8,Auto(S5),R,15,22,17,16.2,28,19.9912,P,G,,S,88,12,,,,,2117, ,EMS 2MODE CLKUP,3,4
COMPACT CARS,MERCEDES-BENZ,CL600,5.5,12,Auto(L5),R,13,19,15,14.2,23.9,17.3729,P,G,T,,88,12,,,,,2401, ,EMS 2MODE CLKUP,3,4
COMPACT CARS,MERCEDES-BENZ,CL65 AMG,6,12,Auto(S5),R,13,20,15,14.1,25,17.5417,P,G,T,,88,12,,,,,2401, ,EMS 2MODE CLKUP,3,4
COMPACT CARS,MERCEDES-BENZ,CLS500,5,8,Auto(L7),R,16,22,18,17.3,28,20.8928,P,G,,,93,13,,,,,2002, ,EMS 2MODE CLKUP,3,4
COMPACT CARS,MERCEDES-BENZ,CLS55 AMG,5.4,8,Auto(S5),R,14,20,17,16.1,25.9,19.4039,P,G,,S,93,13,,,,,2117, ,EMS 2MODE CLKUP,3,4
COMPACT CARS,MITSUBISHI,LANCER,2,4,Auto(L4),F,25,31,28,27.9677,40.1019,32.3761,R,,,,,,92,11,,,1178,SOHC,CMODE CLKUP ,4,4
COMPACT CARS,MITSUBISHI,LANCER,2,4,Manual(M5),F,27,34,30,30.0093,43.4907,34.874,R,,,,,,92,11,,,1099,SOHC,,4,4
COMPACT CARS,MITSUBISHI,LANCER,2.4,4,Auto(L4),F,22,29,25,24.7359,37.5361,29.2198,R,,,,,,92,11,,,1320,SOHC,CMODE CLKUP ,4,4
COMPACT CARS,MITSUBISHI,LANCER,2.4,4,Manual(M5),F,23,29,26,25.7497,37.3507,29.9334,R,,,,,,92,11,,,1270,SOHC,,4,4
COMPACT CARS,MITSUBISHI,LANCER EVOLUTION,2,4,Manual(M5),4,19,25,21,20.7,31.8,24.5574,P,,T,,,,94,10,,,1714,DOHC TURBO,,4,4
COMPACT CARS,MITSUBISHI,LANCER EVOLUTION,2,4,Manual(M6),4,18,24,20,19.8,30.9,23.6178,P,,T,,,,94,10,,,1800,DOHC TURBO,,4,4
COMPACT CARS,NISSAN,SENTRA,1.8,4,Auto(L4),F,28,34,30,30.9921,44.1374,35.7886,R,,,,,,89,12,,,1099, ,CLKUP ,4,4
COMPACT CARS,NISSAN,SENTRA,1.8,4,Manual(M5),F,28,35,31,31,45.2,36.1041,R,,,,,,89,12,,,1066, ,,4,4
COMPACT CARS,NISSAN,SENTRA,2.5,4,Auto(L4),F,23,28,25,25.8,35.7,29.4786,R,,,,,,89,12,,,1320, ,CLKUP ,4,4
COMPACT CARS,NISSAN,SENTRA,2.5,4,Manual(M6),F,23,29,26,25.7,37.8,30.025,R,,,,,,89,12,,,1270, ,,4,4
COMPACT CARS,PONTIAC,G6,2.4,4,Auto(L4),F,23,34,27,26.1,43.3,31.7809,R,,,,,,96,14,,,1221, ,CLKUP ,4,4
COMPACT CARS,PONTIAC,G6,3.5,6,Auto(L4),F,22,32,26,24.6,40.4,29.854,R,,,,,,96,14,,,1270, ,CLKUP ,2,4
COMPACT CARS,PONTIAC,G6,3.5,6,Auto(S4),F,21,29,24,23.3,36.6,27.855,R,,,,,,96,14,,,1376, ,CLKUP ,2,4
COMPACT CARS,PONTIAC,G6,3.9,6,Manual(M6),F,18,29,21,19.796,36.8617,25.0055,R,,,,,,96,14,,,1571, ,,2,4
COMPACT CARS,PONTIAC,G6,3.9,6,Auto(S4),F,18,26,21,20.3,32.9,24.527,R,,,,,,96,14,,,1571, ,CLKUP ,2,4
COMPACT CARS,PONTIAC,G6 GT/GTP CONVERTIBLE,3.5,6,Auto(S4),F,19,27,22,21.5,34.6,25.9153,R,,,,89,13,,,,,1502, ,CLKUP ,2,4
COMPACT CARS,PONTIAC,G6 GT/GTP CONVERTIBLE,3.9,6,Auto(S4),F,18,26,21,20.3,32.9,24.527,R,,,,89,13,,,,,1571, ,CLKUP ,2,4
COMPACT CARS,PONTIAC,GTO,6,8,Auto(L4),R,16,21,18,17.7,26.7,20.8649,P,G,,,91,13,,,,,2002, ,CLKUP ,2,4
COMPACT CARS,PONTIAC,GTO,6,8,Manual(M6),R,17,25,19,18.3466,32,22.7062,P,,,,91,13,,,,,1894, ,,2,4
COMPACT CARS,SAAB,9-3 SPORT SEDAN,2,4,Manual(M5),F,22,31,25,24.6,39.5,29.6295,P,,T,,,,90,15,,,1440, ,,4,4
COMPACT CARS,SAAB,9-3 SPORT SEDAN,2,4,Auto(S5),F,22,31,25,24.2,40.2,29.48,P,,T,,,,90,15,,,1440, ,2MODE CLKUP ,4,4
COMPACT CARS,SAAB,9-3 SPORT SEDAN,2.8,6,Manual(M6),F,18,28,21,19.8,36.1,24.8489,P,,T,,,,90,15,,,1714, ,,4,4
COMPACT CARS,SAAB,9-3 SPORT SEDAN,2.8,6,Auto(S6),F,17,28,21,18.9,35.8,23.9979,P,,T,,,,90,15,,,1714, ,2MODE CLKUP ,4,4
COMPACT CARS,SATURN,ION,2,4,Manual(M5),F,23,29,26,25.8,37.8,30.1,R,,,S,87,14,91,15,,,1270, ,,4,4
COMPACT CARS,SATURN,ION,2.2,4,Auto(L4),F,24,32,27,27.5,41.1,32.3113,R,,,,87,14,91,15,,,1221, ,CLKUP ,4,4
COMPACT CARS,SATURN,ION,2.2,4,Manual(M5),F,26,35,30,29.1,46.8,35.0684,R,,,,87,14,91,15,,,1099, ,SIL ,4,4
COMPACT CARS,SATURN,ION,2.4,4,Auto(L4),F,24,32,27,28.1,41.7,32.9334,R,,,,87,14,91,15,,,1221, ,CLKUP ,4,4
COMPACT CARS,SATURN,ION,2.4,4,Manual(M5),F,25,34,29,27.9,43.9,33.3736,R,,,,87,14,91,15,,,1138, ,,4,4
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Manual(M5),4,20,26,22,21.6772,33.4229,25.7492,P,,T,,,,93,11,,,1638, ,,4,4
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Manual(M5),4,22,29,25,24.5645,37.3063,29.0256,R,,,,,,93,11,,,1320, ,,4,4
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Auto(S4),4,23,30,26,25.4756,38.4033,30.0237,R,,,,,,93,11,,,1270, ,2MODE CLKUP ,4,4
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Auto(S5),4,19,25,21,21.2071,32.0371,25.0119,P,,T,,,,93,11,,,1714, ,2MODE CLKUP ,4,4
COMPACT CARS,SUZUKI,AERIO,2.3,4,Auto(L4),F,25,31,27,27.8375,39.5,32.1028,R,,,,,,90,15,91,13,1221, ,CLKUP ,4,4
COMPACT CARS,SUZUKI,AERIO,2.3,4,Manual(M5),F,25,31,27,27.8,39.6555,32.1214,R,,,,,,90,15,91,13,1221, ,,4,4
COMPACT CARS,SUZUKI,AERIO AWD,2.3,4,Auto(L4),4,24,29,26,26.3996,36.6494,30.2004,R,,,,,,90,12,91,10,1270, ,CLKUP ,4,4
COMPACT CARS,SUZUKI,FORENZA,2,4,Auto(A4),F,22,31,25,23.9,39.2,28.9921,R,,,,,,95,12,,,1320, ,EMS ,4,4
COMPACT CARS,SUZUKI,FORENZA,2,4,Manual(M5),F,23,30,26,25.4,39.1,30.1545,R,,,,,,95,12,,,1270, ,EMS ,4,4
COMPACT CARS,SUZUKI,RENO,2,4,Auto(A4),F,22,31,25,23.9,39.2,28.9921,R,,,,,,95,9,,,1320, ,EMS ,4,4
COMPACT CARS,SUZUKI,RENO,2,4,Manual(M5),F,23,30,26,25.4,39.1,30.1545,R,,,,,,95,9,,,1270, ,EMS ,4,4
COMPACT CARS,TOYOTA,CAMRY SOLARA,2.4,4,Manual(M5),F,24,33,27,26.6,42.5,31.9847,R,,,,92,14,,,,,1221, ,,4,4
COMPACT CARS,TOYOTA,CAMRY SOLARA,2.4,4,Auto(S5),F,23,33,27,25.9414,42.513,31.4598,R,,,,92,14,,,,,1221, ,CLKUP ,4,4
COMPACT CARS,TOYOTA,CAMRY SOLARA,3.3,6,Auto(S5),F,21,29,24,22.8,37.8,27.7565,R,,,,92,14,,,,,1376, ,CLKUP ,4,4
COMPACT CARS,TOYOTA,CAMRY SOLARA CONVERTIBLE,3.3,6,Auto(S5),F,20,29,23,22.4,36.8,27.1873,R,,,,89,12,,,,,1436, ,CLKUP ,4,4
COMPACT CARS,TOYOTA,COROLLA,1.8,4,Auto(L4),F,30,38,33,33.5463,49.0495,39.1089,R,,,,,,89,14,,,1000, ,CLKUP ,4,4
COMPACT CARS,TOYOTA,COROLLA,1.8,4,Manual(M5),F,32,41,36,35.7499,52.5496,41.7571,R,,,,,,89,14,,,917, ,,4,4
COMPACT CARS,TOYOTA,COROLLA,1.8,4,Manual(M6),F,26,34,29,28.5,43.1,33.6258,P,,,,,,89,14,,,1242,SPORTS,,4,4
COMPACT CARS,VOLKSWAGEN,GOLF,1.9,4,Manual(M5),F,37,44,40,40.8251,56.4914,46.6464,D,,T,,,,,,88,18,769, ,,2,4
COMPACT CARS,VOLKSWAGEN,GOLF,1.9,4,Auto(S5),F,33,44,37,36.5,56.8,43.4952,D,,T,,,,,,88,18,830, ,3MODE CLKUP ,2,4
COMPACT CARS,VOLKSWAGEN,GOLF,2,4,Auto(L4),F,24,30,27,27.159,38.2798,31.2436,R,,,,,,,,88,18,1221, ,CLKUP ,2,4
COMPACT CARS,VOLKSWAGEN,GOLF,2,4,Manual(M5),F,24,31,27,26.6,40.1,31.3493,R,,,,,,,,88,18,1221, ,,2,4
COMPACT CARS,VOLKSWAGEN,GOLF,2.5,5,Auto(S6),F,22,30,25,24.0872,38.8392,29.0529,R,,,,,,,,94,15,1320, ,3MODE CLKUP ,4,4,8-Nov-05
COMPACT CARS,VOLKSWAGEN,GOLF,2.5,5,Manual(M5),F,22,30,25,24.2789,38.6323,29.1531,R,,,,,,,,94,15,1320, ,,4,4,8-Nov-05
COMPACT CARS,VOLKSWAGEN,GTI,1.8,4,Manual(M5),F,24,31,27,26.8,40.1,31.5017,P,,T,,,,,,88,18,1332, ,,5,4,
COMPACT CARS,VOLKSWAGEN,GTI,1.8,4,Auto(S5),F,22,29,25,24.3,37.3,28.82,P,,T,,,,,,88,18,1440, ,2MODE CLKUP ,5,4,
COMPACT CARS,VOLKSWAGEN,JETTA,1.9,4,Manual(M5),F,36,41,38,39.7,52.4,44.5599,D,,T,,,,91,16,,,809, ,,2,4,
COMPACT CARS,VOLKSWAGEN,JETTA,1.9,4,Auto(S6),F,35,42,38,38.6518,53.7436,44.2425,D,,T,,,,91,16,,,809, ,3MODE ,2,4,
COMPACT CARS,VOLKSWAGEN,JETTA,2,4,Auto(S6),F,25,31,28,27.9852,40.046,32.3726,P,,T,,,,91,16,,,1285, ,3MODE ,4,4,14-Nov-05
COMPACT CARS,VOLKSWAGEN,JETTA,2,4,Manual(M6),F,23,32,27,26.0221,40.706,31.0648,P,,T,,,,91,16,,,1332, ,,4,4,14-Nov-05
COMPACT CARS,VOLKSWAGEN,JETTA,2.5,5,Manual(M5),F,22,30,25,24.2789,38.6323,29.1531,R,,,,,,91,16,,,1320, ,,4,4,
COMPACT CARS,VOLKSWAGEN,JETTA,2.5,5,Auto(S6),F,22,30,25,24.0872,38.8392,29.0529,R,,,,,,91,16,,,1320, ,3MODE CLKUP ,4,4,
COMPACT CARS,VOLVO,S40 AWD,2.5,5,Manual(M6),4,20,29,23,22.2,36.6,26.9761,P,,T,,,,92,13,,,1566, ,,4,4,
COMPACT CARS,VOLVO,S40 AWD,2.5,5,Auto(S5),4,20,28,23,21.9963,35.3323,26.4968,P,,T,,,,92,13,,,1566, ,2MODE CLKUP ,4,4,
COMPACT CARS,VOLVO,S40 FWD,2.4,5,Manual(M5),F,22,29,24,24,37.5,28.6396,P,,,,,,92,13,,,1501, ,,4,4,
COMPACT CARS,VOLVO,S40 FWD,2.4,5,Auto(S5),F,22,30,25,23.9572,37.8839,28.706,P,,,,,,92,13,,,1440, ,2MODE CLKUP ,4,4,
COMPACT CARS,VOLVO,S40 FWD,2.5,5,Manual(M6),F,22,32,26,24.593,40.4674,29.8649,P,,T,,,,92,13,,,1386, ,,4,4,
COMPACT CARS,VOLVO,S40 FWD,2.5,5,Auto(S5),F,22,30,25,23.9407,38.4641,28.8412,P,,T,,,,92,13,,,1440, ,2MODE CLKUP ,4,4,
COMPACT CARS,VOLVO,S60 AWD,2.5,5,Auto(L5),4,20,27,22,21.7567,34.9111,26.199,P,,T,,,,94,14,,,1638, ,CLKUP ,4,4
COMPACT CARS,VOLVO,S60 AWD,2.5,5,Auto(S5),4,20,28,23,21.9963,35.3323,26.4968,P,,T,,,,94,14,,,1566, ,2MODE CLKUP ,4,4
COMPACT CARS,VOLVO,S60 FWD,2.4,5,Auto(L5),F,21,29,24,23.7,36.7467,28.2066,P,,,,,,94,14,,,1501, ,CLKUP ,4,4
COMPACT CARS,VOLVO,S60 FWD,2.4,5,Manual(M5),F,22,29,24,24,37.5,28.6396,P,,,,,,94,14,,,1501, ,,4,4
COMPACT CARS,VOLVO,S60 FWD,2.4,5,Manual(M6),F,21,28,23,22.9,35.6,27.2792,P,,T,,,,94,14,,,1566, ,,4,4
COMPACT CARS,VOLVO,S60 FWD,2.4,5,Auto(S5),F,20,28,23,22.5965,36.2892,27.218,P,,T,,,,94,14,,,1566, ,2MODE CLKUP ,4,4
COMPACT CARS,VOLVO,S60 FWD,2.5,5,Auto(L5),F,21,30,24,23.5,38.6,28.5207,P,,T,,,,94,14,,,1501, ,CLKUP ,4,4
COMPACT CARS,VOLVO,S60 FWD,2.5,5,Auto(S5),F,22,30,25,23.9407,38.4641,28.8412,P,,T,,,,94,14,,,1440, ,2MODE CLKUP ,4,4
COMPACT CARS,VOLVO,S60 R AWD,2.5,5,Manual(M6),4,18,24,21,20.2,31.3,24.0357,P,,T,,,,94,14,,,1714, ,,4,4
COMPACT CARS,VOLVO,S60 R AWD,2.5,5,Auto(S6),4,18,25,20,19.5473,32.542,23.8293,P,,T,,,,94,14,,,1800, ,2MODE CLKUP ,4,4
MIDSIZE CARS,ACURA,RL,3.5,6,Auto(S5),4,18,26,21,20.3,33.0439,24.5629,P,,,,,,99,13,,,1714, ,2MODE CLKUP ,4,5
MIDSIZE CARS,ACURA,TL,3.2,6,Manual(M6),F,20,29,23,22.5,37,27.3175,P,,,,,,98,12,,,1566, ,,4,5
MIDSIZE CARS,ACURA,TL,3.2,6,Auto(S5),F,20,29,23,22.2,36.7,27.0005,P,,,,,,98,12,,,1566, ,2MODE CLKUP ,4,5
MIDSIZE CARS,AUDI,A6,3.1,6,Auto(AV),F,21,29,24,22.9993,37.5593,27.8592,P,,,,,,98,16,,,1501, ,3MODE ,4,5
MIDSIZE CARS,AUDI,A6 QUATTRO,3.1,6,Auto(S6),4,19,27,22,21.2256,34.1827,25.5907,P,,,,,,98,16,,,1638, ,3MODE CLKUP ,4,5
MIDSIZE CARS,AUDI,A6 QUATTRO,4.2,8,Auto(S6),4,17,23,20,19.2,29.8,22.859,P,,,,,,98,16,,,1800, ,3MODE CLKUP ,5,5
MIDSIZE CARS,AUDI,A8,4.2,8,Auto(S6),4,17,24,20,19.4,31.2,23.3789,P,,,,,,100,15,,,1800, ,3MODE CLKUP ,5,5,
MIDSIZE CARS,BENTLEY,BENTLEY ARNAGE,6.8,8,Auto(L4),R,10,14,12,11.4,18.5499,13.7922,P,G,T,,,,104,13,,,2999, ,EMS 2MODE CLKUP,2,5,
MIDSIZE CARS,BENTLEY,CONTINENTAL FLYING SPUR,6,12,Auto(S6),4,11,18,13,12.3,22.8,15.5154,P,G,T,,,,102,13,,,2768, ,3MODE CLKUP ,4,5,
MIDSIZE CARS,BMW,525I,3,6,Manual(M6),R,20,30,24,22.324,38.4474,27.5168,P,,,,,,99,14,,,1501, ,,4,5,
MIDSIZE CARS,BMW,525I,3,6,Auto(S6),R,21,29,24,22.8009,37.5277,27.6908,P,,,,,,99,14,,,1501, ,3MODE CLKUP ,4,5,
MIDSIZE CARS,BMW,525XI,3,6,Manual(M6),4,19,28,22,21.5799,35.6611,26.243,P,,,,,,99,14,,,1638, ,,4,5,
