Class,Manufacturer,carline name,displ,cyl,trans,drv,bidx,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr,vpc,cls
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA 2WD,2.4,4,Manual(M5),R,81,19,24,21,20.7995,30.5,24.2736,R,,,,,,,,,,1107, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA V6-2WD,3.3,6,Auto(L4),R,94,15,19,17,17.0113,23.8653,19.5361,P,,,S,,,,,,,1455, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA V6-2WD,3.3,6,Auto(L4),R,91,17,20,18,18.4024,25.7652,21.1181,R,,,,,,,,,,1293, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA V6-2WD,3.3,6,Manual(M5),R,94,15,19,17,17,24.6,19.745,P,,,S,,,,,,,1455, ,,2,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA V6-2WD,3.3,6,Manual(M5),R,91,17,20,18,19.0351,25.8668,21.6026,R,,,,,,,,,,1293, ,,2,22
SPEC PURP VEH - S.U.V. - 2WD,OLDSMOBILE,BRAVADA 2WD,4.2,6,Auto(L4),R,818,16,22,18,17.3,27.7,20.8171,R,,,,,,,,,,1293, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,PONTIAC,AZTEK FWD,3.4,6,Auto(L4),F,108,19,26,22,21.3,33.2,25.3963,R,,,,,,,,,,1058, ,CLKUP ,2,22
SPEC PURP VEH - S.U.V. - 2WD,SATURN,VUE FWD,2.2,4,Auto(AV),F,115,22,28,24,24,35.6,28.1238,R,,,,,,,,,,970, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,SATURN,VUE FWD,2.2,4,Manual(M5),F,120,23,28,25,25.5,35.8,29.2925,R,,,,,,,,,,930, ,SIL ,4,22
SPEC PURP VEH - S.U.V. - 2WD,SATURN,VUE FWD,3,6,Auto(L5),F,122,20,26,22,21.7,32.7951,25.5969,R,,,,,,,,,,1058, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA,2.5,6,Auto(L4),R,84,19,21,20,21,26.7,23.2318,R,,,,,,,,,,1162, ,2MODE 2LKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA,2.5,6,Manual(M5),R,82,19,22,20,21.3,28.3,23.9678,R,,,,,,,,,,1162, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA XL7,2.7,6,Auto(L4),R,93,17,20,18,19.1,25.45,21.5158,R,,,,,,,,,,1293, ,2MODE 2LKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA XL7,2.7,6,Manual(M5),R,91,18,20,19,19.6,26,22.0415,R,,,,,,,,,,1223, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 2-DOOR,2,4,Auto(L4),R,127,22,25,23,24.9,32,27.6619,R,,,,,,,,,,1011, ,2MODE 2LKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 2-DOOR,2,4,Manual(M5),R,125,23,26,24,25.4,33.5,28.01,R,,,,,,,,,,970, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 4-DOOR,2,4,Auto(L4),R,128,22,25,23,24.6,32.2,27.5233,R,,,,,,,,,,1011, ,2MODE 2LKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 4-DOOR,2,4,Manual(M5),R,126,22,25,23,24.6,33.4,27.1698,R,,,,,,,,,,1011, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,4RUNNER 2WD,4,6,Auto(L4),R,24,18,21,19,20.1,27.3,22.8067,R,,,,,,,,,,1223, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,4RUNNER 2WD,4.7,8,Auto(L5),R,25,16,20,18,18.3,25.5,20.9636,R,,,,,,,,,,1293, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,HIGHLANDER 2WD,2.4,4,Auto(L4),F,22,22,27,24,24.4,34.8,28.1912,R,,,,,,,,,,970, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,HIGHLANDER 2WD,3,6,Auto(L4),F,23,19,23,20,20.6,29.8,23.9236,R,,,,,,,,,,1162, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,RAV4 2WD,2,4,Auto(L4),F,17,24,29,26,26.3,37,30.2346,R,,,,,,,,,,895, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,RAV4 2WD,2,4,Manual(M5),F,17,25,31,27,27.6,39.4,31.8991,R,,,,,,,,,,860, ,,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,SEQUOIA 2WD,4.7,8,Auto(L4),R,28,14,18,16,15.7,23,18.316,R,,,,,,,,,,1453, ,CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 2WD,VOLVO,XC 90 FWD,2.5,5,Auto(S5),F,3,18,24,20,19.7,30.9,23.5394,P,,T,,,,,,101,42,1238, ,2MODE CLKUP ,4,22
SPEC PURP VEH - S.U.V. - 4WD,ACURA,MDX 4WD,3.5,6,Auto(L5),4,125,17,23,19,18.6496,29.399,22.3225,P,,,,,,,,,,1302,VTEC,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,AUDI,ALLROAD QUATTRO,2.7,6,Manual(M6),4,16,16,23,18,17.6,29.4,21.4795,P,,T,,,,,,,,1376, ,,5,23
SPEC PURP VEH - S.U.V. - 4WD,AUDI,ALLROAD QUATTRO,2.7,6,Auto(S5),4,16,16,22,19,18.3,28.2,21.7334,P,,T,,,,,,,,1302, ,3MODE CLKUP ,5,23
SPEC PURP VEH - S.U.V. - 4WD,BMW,X5,3,6,Auto(L5),4,31,16,21,18,17.5,26.7,20.7114,P,,,,,,,,,,1376, ,3MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,BMW,X5,3,6,Manual(M5),4,31,15,21,17,16.9,26.6,20.2177,P,,,,,,,,,,1455, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,BMW,X5,4.4,8,Auto(L5),4,45,14,18,16,15.9,23.3,18.5513,P,,,,,,,,,,1547, ,3MODE ,4,23
SPEC PURP VEH - S.U.V. - 4WD,BMW,X5 4.6IS,4.6,8,Auto(L5),4,47,13,17,15,14.6,22.3,17.2859,P,,,,,,,,,,1651, ,3MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,BUICK,RENDEZVOUS AWD,3.4,6,Auto(L4),4,109,18,24,20,19.9,30.9,23.696,R,,,,,,,,,,1162, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CADILLAC,ESCALADE AWD,6,8,Auto(L4),4,826,12,16,14,13.7,21,16.2405,R,,,,,,,,,,1660, ,,2,23
SPEC PURP VEH - S.U.V. - 4WD,CADILLAC,ESCALADE ESV AWD,6,8,Auto(L4),4,888,12,16,14,13.7,21,16.2405,R,,,,,,,,,,1660, ,,2,23
SPEC PURP VEH - S.U.V. - 4WD,CADILLAC,ESCALADE EXT AWD,6,8,Auto(L4),4,826,12,16,14,13.7,21,16.2405,R,,,,,,,,,,1660, ,,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,BLAZER 4WD,4.3,6,Auto(L4),4,823,15,19,16,16.5345,23.9752,19.2185,R,,,,,,,,,,1453, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,BLAZER 4WD,4.3,6,Manual(M5),4,816,15,20,17,16.6,25.4,19.666,R,,,,,,,,,,1367, ,SIL ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 AVALANCHE 4WD,5.3,8,Auto(L4),4,855,10,13,12,11.5,17.3,13.5432,E,,,,,,,,,,2249,280/380,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 AVALANCHE 4WD,5.3,8,Auto(L4),4,815,14,18,16,15.4,23.3,18.1727,R,,,,,,,,,,1453,380/510,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 AVALANCHE 4WD,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 AVALANCHE AWD,5.3,8,Auto(L4),4,855,10,13,12,11.5,17.3,13.5432,E,,,,,,,,,,2249,280/380,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 AVALANCHE AWD,5.3,8,Auto(L4),4,815,14,18,16,15.4,23.3,18.1727,R,,,,,,,,,,1453,380/510,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 AVALANCHE AWD,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 SUBURBAN 4WD,5.3,8,Auto(L4),4,855,10,13,12,11.5,17.3,13.5432,E,,,,,,,,,,2249,280/380,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 SUBURBAN 4WD,5.3,8,Auto(L4),4,815,14,18,16,15.4,23.3,18.1727,R,,,,,,,,,,1453,380/510,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 SUBURBAN 4WD,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 SUBURBAN AWD,5.3,8,Auto(L4),4,855,10,13,12,11.5,17.3,13.5432,E,,,,,,,,,,2249,280/380,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 SUBURBAN AWD,5.3,8,Auto(L4),4,815,14,18,16,15.4,23.3,18.1727,R,,,,,,,,,,1453,380/510,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 SUBURBAN AWD,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,4.8,8,Auto(L4),4,811,14,18,15,15.2,22.7,17.8546,R,,,,,,,,,,1551, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,5.3,8,Auto(L4),4,855,10,13,12,11.5,17.3,13.5432,E,,,,,,,,,,2249,280/380,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,5.3,8,Auto(L4),4,815,14,18,16,15.4,23.3,18.1727,R,,,,,,,,,,1453,380/510,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE AWD,5.3,8,Auto(L4),4,855,10,13,12,11.5,17.3,13.5432,E,,,,,,,,,,2249,280/380,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE AWD,5.3,8,Auto(L4),4,815,14,18,16,15.4,23.3,18.1727,R,,,,,,,,,,1453,380/510,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE AWD,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4WD CONVERTIBLE,2,4,Auto(L4),4,103,22,25,23,24.9,32,27.6619,R,,,,,,,,,,1011, ,2MODE 2LKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4WD CONVERTIBLE,2,4,Manual(M5),4,101,23,25,24,25.2,32.1,27.8986,R,,,,,,,,,,970, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4WD HARDTOP,2,4,Auto(L4),4,104,22,25,23,24.6,32.2,28.0673,R,,,,,,,,,,1011, ,2MODE 2LKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4WD HARDTOP,2,4,Manual(M5),4,102,22,25,23,24.6,32.4,27.5888,R,,,,,,,,,,1011, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4WD HARDTOP,2.5,6,Auto(L4),4,94,18,20,19,20.2,26.2,22.5209,R,,,,,,,,,,1223, ,2MODE 2LKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER LT 4WD,2.5,6,Auto(L4),4,85,18,20,19,20,26.1,22.3507,R,,,,,,,,,,1223, ,2MODE 2LKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER ZR2 4WD,2.5,6,Auto(L4),R,87,18,20,19,20.1,26.2,22.4524,R,,,,,,,,,,1223, ,2MODE 2LKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER ZR2 4WD CONVERTIBLE,2,4,Auto(L4),4,113,22,25,23,24.3,32.1,27.2833,R,,,,,,,,,,1011, ,2MODE 2LKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER ZR2 4WD CONVERTIBLE,2,4,Manual(M5),4,111,23,25,24,25.4,32.4,28.1354,R,,,,,,,,,,970, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRAILBLAZER 4WD,4.2,6,Auto(L4),4,829,15,21,17,16.6,26.3,19.9034,R,,,,,,,,,,1367, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRAILBLAZER EXT 4WD,4.2,6,Auto(L4),4,829,15,20,17,16.6,26.3,19.9034,R,,,,,,,,,,1367, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRAILBLAZER EXT 4WD,5.3,8,Auto(L4),4,813,14,18,15,15.5,22.6,18.052,R,,,,,,,,,,1551,LM7,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,DODGE,DURANGO 4WD,4.7,8,Auto(L5),4,200,14,18,16,17,25.2,19.9163,R,,,,,,,,,,1453, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,DODGE,DURANGO 4WD,5.9,8,Auto(L4),4,210,12,17,14,13.7,22.2,16.6,R,,,,,,,,,,1660, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,ESCAPE 4WD,2,4,Manual(M5),4,620,22,25,23,24.3,32.1,27.2833,R,,,,,,,,,,1011, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,ESCAPE 4WD,3,6,Auto(L4),4,626,18,23,20,19.9,29.3,23.2577,R,,,,,,,,,,1162, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPEDITION 4WD,4.6,8,Auto(L4),4,920,14,18,15,15,23.5,17.9161,R,,,,,,,,,,1551, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPEDITION 4WD,5.4,8,Auto(L4),4,921,13,17,15,14.6,22.3,17.2859,R,,,,,,,,,,1551, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER 4WD,4.6,8,Auto(L5),4,903,14,19,16,16,24.5,18.9601,R,,,,,,,,,,1453, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER FFV 4WD,4,6,Auto(L5),4,758,11,15,12,12.2,18.8,14.4889,E,,,,,,,,,,2249,RANGE=270,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER FFV 4WD,4,6,Auto(L5),4,756,15,21,17,17.1,26.6,20.3745,R,,,,,,,,,,1367,RANGE=380,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER SPORT 4WD,4,6,Auto(L5),4,753,15,20,17,17.1159,25.0181,19.9518,R,,,,,,,,,,1367, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER SPORT 4WD,4,6,Manual(M5),4,751,15,19,17,16.9833,23.7591,19.4837,R,,,,,,,,,,1367, ,,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,ENVOY 4WD,4.2,6,Auto(L4),4,829,15,21,17,16.6,26.3,19.9034,R,,,,,,,,,,1367, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,ENVOY XL 4WD,4.2,6,Auto(L4),4,829,15,20,17,16.6,26.3,19.9034,R,,,,,,,,,,1367, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,ENVOY XL 4WD,5.3,8,Auto(L4),4,813,14,18,15,15.5,22.6,18.052,R,,,,,,,,,,1551,LM7,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,JIMMY 4WD,4.3,6,Auto(L4),4,823,15,19,17,16.7932,24.7785,19.6416,R,,,,,,,,,,1367, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,JIMMY 4WD,4.3,6,Manual(M5),4,816,15,20,17,16.6,25.4,19.666,R,,,,,,,,,,1367, ,SIL ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON 4WD,4.8,8,Auto(L4),4,811,14,18,15,15.2,22.7,17.8546,R,,,,,,,,,,1551, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON 4WD,5.3,8,Auto(L4),4,855,10,13,12,11.5,17.3,13.5432,E,,,,,,,,,,2249,280/380,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON 4WD,5.3,8,Auto(L4),4,815,14,18,16,15.4,23.3,18.1727,R,,,,,,,,,,1453,380/510,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON 4WD,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON AWD,5.3,8,Auto(L4),4,855,10,13,12,11.5,17.3,13.5432,E,,,,,,,,,,2249,280/380,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON AWD,5.3,8,Auto(L4),4,815,14,18,16,15.4,23.3,18.1727,R,,,,,,,,,,1453,380/510,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON AWD,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON AWD,6,8,Auto(L4),4,826,12,16,14,13.7,21,16.2405,R,,,,,,,,,,1660, ,,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON XL 4WD,5.3,8,Auto(L4),4,855,10,13,12,11.5,17.3,13.5432,E,,,,,,,,,,2249,280/380,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON XL 4WD,5.3,8,Auto(L4),4,815,14,18,16,15.4,23.3,18.1727,R,,,,,,,,,,1453,380/510,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON XL 4WD,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON XL AWD,5.3,8,Auto(L4),4,855,10,13,12,11.5,17.3,13.5432,E,,,,,,,,,,2249,280/380,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON XL AWD,5.3,8,Auto(L4),4,815,14,18,16,15.4,23.3,18.1727,R,,,,,,,,,,1453,380/510,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON XL AWD,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON XL AWD,6,8,Auto(L4),4,826,12,16,14,13.7,21,16.2405,R,,,,,,,,,,1660, ,,2,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,CR-V 4WD,2.4,4,Auto(L4),4,110,22,26,24,24.3464,33.7993,27.8517,R,,,,,,,,,,970, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,CR-V 4WD,2.4,4,Manual(M5),4,110,21,25,23,23.8,31.8,26.8383,R,,,,,,,,,,1011, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,ELEMENT 4WD,2.4,4,Auto(L4),4,110,21,24,23,23.8,31.4,26.7091,R,,,,,,,,,,1011, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,PILOT,3.5,6,Auto(L5),4,120,17,22,19,18.9455,28.5129,22.3149,R,,,,,,,,,,1223,VTEC,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,HYUNDAI,SANTAFE 4WD,2.7,6,Auto(L4),F,10,18,24,20,20.2995,30.1433,23.7965,R,,,,,,101,31,,,1162,V6,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,HYUNDAI,SANTAFE 4WD,3.5,6,Auto(L5),4,18,17,21,18,18.7435,26.8387,21.6871,R,,,,,,101,31,,,1293,V6,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,INFINITI,FX35 AWD,3.5,6,Auto(S5),4,97,16,22,18,18.2783,27.6553,21.5694,R,,,,,,,,,,1293, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,INFINITI,FX45 AWD,4.5,8,Auto(S5),4,98,15,19,16,16.4,24.6,19.2941,P,,,,,,,,,,1547, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,INFINITI,QX4 4WD,3.5,6,Auto(L4),4,95,15,19,17,16.8617,24.5025,19.6141,R,,,,,,,,,,1367, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,ASCENDER 4WD,4.2,6,Auto(L4),4,829,15,20,17,16.6,26.3,19.9034,R,,,,,,,,,,1367, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,ASCENDER 4WD,5.3,8,Auto(L4),4,813,14,18,15,15.5,22.6,18.052,R,,,,,,,,,,1551,LM7,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,AXIOM 4WD,3.5,6,Auto(L4),4,2,16,20,18,17.8,25.8,20.6865,R,,,,,,,,,,1293,V-6,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,RODEO 4WD,3.2,6,Auto(L4),4,4,17,22,19,19,28.6,22.3806,R,,,,,,,,,,1223,V-6,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,RODEO 4WD,3.2,6,Manual(M5),4,4,17,21,19,19.3,27,22.1415,R,,,,,,,,,,1223,V-6,SIL ,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,RODEO SPORT 4WD,3.2,6,Auto(L4),4,6,17,22,19,19,28.6,22.3806,R,,,,,,,,,,1223,V-6,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,GRAND CHEROKEE 4WD,4,6,Auto(L4),4,160,16,21,18,17.8,28.6,21.444,R,,,,,,,,,,1293, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,GRAND CHEROKEE 4WD,4.7,8,Auto(L5),4,200,15,20,17,17,25.9,20.1096,R,,,,,,,,,,1367, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,LIBERTY/CHEROKEE 4WD,2.4,4,Manual(M5),4,140,20,24,21,21.9,30.9,25.2034,R,,,,,,,,,,1107, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,LIBERTY/CHEROKEE 4WD,3.7,6,Auto(L4),4,150,17,21,19,19.5,27,22.2857,R,,,,,,,,,,1223, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,LIBERTY/CHEROKEE 4WD,3.7,6,Manual(M5),4,150,16,22,18,17.9,28.2,21.4,R,,,,,,,,,,1293, ,,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER/TJ 4WD,2.4,4,Auto(L4),4,140,18,19,18,20.2,24.3,21.8597,R,,,,,,,,,,1293, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER/TJ 4WD,2.4,4,Manual(M5),4,140,18,20,19,20.4,25,22.2416,R,,,,,,,,,,1223, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER/TJ 4WD,4,6,Auto(L4),4,160,16,19,17,17.8,28.6,21.444,R,,,,,,,,,,1367, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER/TJ 4WD,4,6,Manual(M5),4,160,16,19,17,18.3,24,20.5,R,,,,,,,,,,1367, ,,2,23
SPEC PURP VEH - S.U.V. - 4WD,KIA,KIA SORENTO 4WD,3.5,6,Auto(L4),4,5,15,18,16,16.3,23.7,18.9647,R,,,,,,,,,,1453, ,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,LAND ROVER,FREELANDER 3 DOOR,2.5,6,Auto(L5),4,4,17,20,18,19.1228,25.9236,21.6825,R,,,,,,,,,,1293, ,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,LAND ROVER,FREELANDER 5 DOOR,2.5,6,Auto(L5),4,4,17,20,19,19.1442,26.2534,21.8667,R,,,,,,,,,,1223, ,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,LAND ROVER,LAND ROVER DISCOVERY SER II,4.6,8,Auto(L4),4,1,12,16,13,13.3498,19.9499,15.6849,P,,,,,,,,,,1903, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,LAND ROVER,RANGE ROVER,4.4,8,Auto(L5),4,2,12,17,14,13.5396,21.4579,16.2379,P,,,,,,,,,,1767,448S,EMS 3MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,LEXUS,GX 470,4.7,8,Auto(L5),4,25,15,18,16,16.7231,23.7,19.2767,R,,,,,,,,,,1453, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,LEXUS,LX 470,4.7,8,Auto(L5),4,27,13,17,14,14.5062,21.363,16.9551,R,,,,,,,,,,1660, ,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,LINCOLN,AVIATOR 4WD,4.6,8,Auto(L5),4,767,13,18,15,14.8,23,17.6282,R,,,,,,,,,,1551, ,CLKUP ,4,23
