Class,Manufacturer,carline name,displ,cyl,trans,drv,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr,vpc,cls
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,RAV4 2WD,2,4,Manual(M5),F,24,29,26,27.1,37.3,30.9028,R,,,,,,,,,,693,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,RAV4 SOFT TOP 2WD,2,4,Auto(L4),F,24,29,26,26.6,37,30.4517,R,,,,,,,,,,693,,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,RAV4 SOFT TOP 2WD,2,4,Manual(M5),F,24,29,26,27.1,37.3,30.9028,R,,,,,,,,,,693,,,4,22
SPEC PURP VEH - S.U.V. - 4WD,BMW,X5,4.4,8,Auto(L5),R,13,17,15,14.9,22.3,17.5156,P,,,,,,,,,,1351,,2MODE,4,23
SPEC PURP VEH - S.U.V. - 4WD,CADILLAC,ESCALADE 4WD,5.7,8,Auto(L4),4,12,16,14,13.6,20.8,16.1093,R,,,,,,,,,,1285,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,BLAZER 4WD,4.3,6,Auto(L4),4,16,20,17,17.2451,25.4014,20.1578,R,,,,,,,,,,1058,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,BLAZER 4WD,4.3,6,Manual(M5),4,15,18,16,16.5,22.7,18.8122,R,,,,,,,,,,1125,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 SUBURBAN 4WD,5.3,8,Auto(L4),4,14,16,15,15.1,20.7,17.1931,R,,,,,,,,,,1201,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,4.8,8,Auto(L4),4,14,18,16,15.9,22.6,18.3477,R,,,,,,,,,,1125,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,5.3,8,Auto(L4),4,14,17,15,15.5,21.8,17.817,R,,,,,,,,,,1201,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,5.7,8,Auto(L4),4,12,16,14,13.606,20.8094,16.1165,R,,,,,,,,,,1285,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4X4 CONVERTIBLE,1.6,4,Manual(M5),4,25,27,26,27.8811,34.9854,30.6851,R,,,,,,,,,,693,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4X4 CONVERTIBLE,2,4,Auto(L4),4,23,25,24,25.4653,31.6745,27.929,R,,,,,,,,,,751,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4X4 CONVERTIBLE,2,4,Manual(M5),4,22,25,23,24.8743,31.5295,27.485,R,,,,,,,,,,783,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4X4 HARDTOP,2,4,Auto(L4),4,23,25,24,25.4055,31.793,27.9307,R,,,,,,,,,,751,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4X4 HARDTOP,2,4,Manual(M5),4,22,25,23,24.6,31.8294,27.4006,R,,,,,,,,,,783,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,DODGE,DURANGO 4WD,4.7,8,Auto(L4),4,14,18,15,15,23,17.7835,R,,,,,,,,,,1201,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,DODGE,DURANGO 4WD,5.9,8,Auto(L4),4,12,16,13,12.9,20.6,15.5086,R,,,,,,,,,,1384,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPEDITION 4WD,4.6,8,Auto(L4),4,14,18,15,15.1,23.2,17.9146,R,,,,,,,,,,1201,4.60E-04,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPEDITION 4WD,5.4,8,Auto(L4),4,12,16,14,13.5964,21.0996,16.1866,R,,,,,,,,,,1285,5.40E-04,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER 4WD,4,6,Auto(L5),4,16,20,18,17.5955,25.9454,20.5752,R,,,,,,,,,,1001,4.0S-4,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER 4WD,4,6,Auto(L5),4,15,20,17,16.7477,25.1407,19.7085,R,,,,,,,,,,1058,4.00E-04,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER 4WD,4,6,Manual(M5),4,16,20,18,18.041,26.1539,20.9679,R,,,,,,,,,,1001,4.00E-04,,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER 4WD,5,8,Auto(L4),4,14,20,16,15.425,25.0474,18.6489,R,,,,,,,,,,1125,5.00E-04,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,JIMMY 4WD,4.3,6,Auto(L4),4,16,20,17,17.2451,25.4014,20.1578,R,,,,,,,,,,1058,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,JIMMY 4WD,4.3,6,Manual(M5),4,15,18,16,16.5,22.7,18.8122,R,,,,,,,,,,1125,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON 4WD,4.8,8,Auto(L4),4,14,18,16,15.9,22.6,18.3477,R,,,,,,,,,,1125,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON 4WD,5.3,8,Auto(L4),4,14,17,15,15.5,21.8,17.817,R,,,,,,,,,,1201,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON 4WD,5.7,8,Auto(L4),4,12,16,14,13.6021,20.8033,16.1118,R,,,,,,,,,,1285,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON XL 4WD,5.3,8,Auto(L4),4,14,16,15,15.1,20.7,17.1931,R,,,,,,,,,,1201,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,CR-V(4WD),2,4,Auto(L4),4,22,25,23,24.3,31.6,27.1192,R,,,,,,,,,,783,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,CR-V(4WD),2,4,Manual(M5),4,22,25,23,24.3,31.5,27.086,R,,,,,,,,,,783,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,PASSPORT 4WD,3.2,6,Auto(L4),4,16,20,17,17.6,25.6,20.48,R,,,,,,,,,,1058,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,PASSPORT 4WD,3.2,6,Manual(M5),4,16,20,18,18.1,25,20.6668,R,,,,,,,,,,1001,V-6,SIL,4,23
SPEC PURP VEH - S.U.V. - 4WD,INFINITI,QX4 4WD,3.3,6,Auto(L4),4,15,18,16,16.4267,23.5537,19.016,R,,,,,,,,,,1125,,2MODE 2LKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,AMIGO 4WD,3.2,6,Auto(L4),4,16,19,17,17.6,24.6,20.1846,R,,,,,,,,,,1058,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,AMIGO 4WD,3.2,6,Manual(M5),4,17,20,18,18.6,25.1,21.0534,R,,,,,,,,,,1001,V-6,SIL,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,RODEO 4WD,3.2,6,Auto(L4),4,16,20,17,17.6,25.6,20.48,R,,,,,,,,,,1058,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,RODEO 4WD,3.2,6,Manual(M5),4,16,20,18,18.1,25,20.6668,R,,,,,,,,,,1001,V-6,SIL,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,TROOPER,3.5,6,Auto(L4),4,15,19,16,16.4,23.9,19.0967,R,,,,,,,,,,1125,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,TROOPER,3.5,6,Manual(M5),4,15,19,17,17.1,23.9,19.6108,R,,,,,,,,,,1058,V-6,SIL,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,VEHICROSS,3.5,6,Auto(L4),4,15,19,16,16.5,24,19.2,R,,,,,,,,,,1125,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,CHEROKEE 4WD,2.5,4,Manual(M5),4,18,20,19,19.9,26,22.249,R,,,,,,,,,,947,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,CHEROKEE 4WD,4,6,Auto(L4),4,16,20,18,17.4534,26.2268,20.5463,R,,,,,,,,,,1001,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,CHEROKEE 4WD,4,6,Manual(M5),4,17,22,19,19.1493,27.9599,22.3134,R,,,,,,,,,,947,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,GRAND CHEROKEE 4WD,4,6,Auto(L4),4,16,21,18,17.6,26.3,20.6781,R,,,,,,,,,,1001,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,GRAND CHEROKEE 4WD,4.7,8,Auto(L4),4,15,19,16,16.1498,24.7,19.1297,R,,,,,,,,,,1125,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER 4WD,2.5,4,Auto(L3),4,16,19,17,18.0671,23.97,20.3188,R,,,,,,,,,,1058,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER 4WD,2.5,4,Manual(M5),4,18,20,19,19.9,26,22.249,R,,,,,,,,,,947,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER 4WD,4,6,Auto(L3),4,15,18,16,16.7,22.6,18.923,R,,,,,,,,,,1125,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER 4WD,4,6,Manual(M5),4,16,19,17,17.4,24.7336,20.0791,R,,,,,,,,,,1058,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,KIA,KIA SPORTAGE,2,4,Auto(L4),4,19,22,20,20.6,27.6492,23.2697,R,,,,,,,,,,900,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,KIA,KIA SPORTAGE,2,4,Manual(M5),4,20,22,21,22.1,28.6,24.6177,R,,,,,,,,,,857,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,LAND ROVER,LAND ROVER DISCOVERY SER II,4,8,Auto(L4),4,13,17,15,14.7256,21.8354,17.2537,P,,,,,,,,,,1351,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,LAND ROVER,RANGE ROVER,4,8,Auto(L4),4,13,17,15,14.7256,21.8354,17.2537,P,,,,,,,,,,1351,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,LAND ROVER,RANGE ROVER,4.6,8,Auto(L4),4,12,15,13,13.2801,19.2393,15.4309,P,,,,,,,,,,1557,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,LEXUS,LX 470,4.7,6,Auto(L4),4,13,16,15,14.9,20.9,17.1104,R,,,,,,,,,,1201,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,LINCOLN,NAVIGATOR 4WD,5.4,8,Auto(L4),4,12,17,14,13.6,21.3,16.2422,P,,,,,,,,,,1446,5.4V-4,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,ML320,3.2,6,Auto(L5),4,16,20,18,18.1,25.5,20.8187,P,,,,,,,,,,1126,,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,ML430,4.3,8,Auto(L5),4,15,19,17,17.1,24.1,19.6711,P,,,,,,,,,,1191,,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,ML55,5.5,8,Auto(L5),4,14,17,15,15.2,22.1,17.6847,P,,,,,,,,,,1351,,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCURY,MOUNTAINEER 4WD,4,6,Auto(L5),4,16,20,18,17.7,26.2,20.7258,R,,,,,,,,,,1001,4.0S-4,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,MERCURY,MOUNTAINEER 4WD,5,8,Auto(L4),4,14,20,16,15.425,25.0474,18.6489,R,,,,,,,,,,1125,5.00E-04,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MITSUBISHI MONTERO,3,6,Auto(L4),4,16,20,18,18.1837,25.3446,20.8324,R,,,,,,,,,,1001,SOHC,CMODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MITSUBISHI MONTERO,3,6,Manual(M5),4,16,18,17,17.3,23.2,19.5357,R,,,,,,,,,,1058,SOHC,,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MITSUBISHI MONTERO,3.5,6,Auto(L4),4,16,19,17,17.3829,24.6972,20.0558,R,,,,,,,,,,1058,SOHC,CMODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MITSUBISHI MONTERO SPORT 4WD,3,6,Auto(L4),4,17,20,18,19.0538,25.9118,21.6299,R,,,,,,,,,,1001,SOHC,CMODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MITSUBISHI MONTERO SPORT 4WD,3.5,6,Auto(L4),4,15,18,16,17.168,23.0052,19.3809,R,,,,,,,,,,1125,SOHC,CMODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MITSUBISHI NATIVA 4WD,3,6,Auto(L4),4,17,20,18,19.0538,25.9118,21.6299,R,,,,,,,,,,1001,SOHC,CMODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,PATHFINDER 4WD,3.3,6,Auto(L4),4,15,19,16,16.7,23.7486,19.2743,R,,,,,,,,,,1125,,2MODE 2LKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,PATHFINDER 4WD,3.3,6,Manual(M5),4,16,18,17,17.6128,22.6529,19.5725,R,,,,,,,,,,1058,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,XTERRA V6-4WD,3.3,6,Auto(L4),4,15,19,16,16.8153,23.7304,19.353,R,,,,,,,,,,1125,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,XTERRA V6-4WD,3.3,6,Manual(M5),4,16,18,17,17.9863,23.1863,20.0053,R,,,,,,,,,,1058,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,OLDSMOBILE,BRAVADA AWD,4.3,6,Auto(L4),4,16,20,17,17.2451,25.4014,20.1578,R,,,,,,,,,,1058,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,SUBARU,FORESTER AWD,2.5,4,Auto(L4),4,22,27,24,24.1004,34.4568,27.8699,R,,,,,,95,33,,,751,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUBARU,FORESTER AWD,2.5,4,Manual(M5),4,21,28,24,23.7673,35.5043,27.9208,R,,,,,,95,33,,,751,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA 4-DOOR 4WD,2.5,6,Auto(L4),4,18,20,19,20.5,26,22.6567,R,,,,,,,,,,947,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA 4-DOOR 4WD,2.5,6,Manual(M5),4,19,21,20,20.9,27.4,23.3978,R,,,,,,,,,,900,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 2-DOOR 4WD,1.6,4,Auto(L4),4,24,27,25,26.6,34.1,29.5219,R,,,,,,,,,,720,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 2-DOOR 4WD,1.6,4,Manual(M5),4,25,27,26,27.8923,35.0531,30.716,R,,,,,,,,,,693,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 2-DOOR 4WD,2,4,Auto(L4),4,23,25,24,25.3,31.7,27.8282,R,,,,,,,,,,751,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 2-DOOR 4WD,2,4,Manual(M5),4,22,24,23,24.6,31.2,27.1881,R,,,,,,,,,,783,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 4-DOOR 4WD,2,4,Auto(L4),4,23,25,24,25.1,31.8,27.729,R,,,,,,,,,,751,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 4-DOOR 4WD,2,4,Manual(M5),4,22,25,23,24.5,31.6,27.2558,R,,,,,,,,,,783,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,4RUNNER 4WD,2.7,4,Auto(L4),4,19,21,20,20.6957,27.4592,23.2756,R,,,,,,,,,,900,,2MODE,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,4RUNNER 4WD,2.7,4,Manual(M5),4,17,21,19,18.9469,26.9478,21.8688,R,,,,,,,,,,947,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,4RUNNER 4WD,3.4,6,Auto(L4),4,17,19,18,18.6312,24.964,21.0321,R,,,,,,,,,,1001,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,4RUNNER 4WD,3.4,6,Manual(M5),4,17,20,18,18.6,25.016,21.0268,R,,,,,,,,,,1001,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,LAND CRUISER WAGON 4WD,4.7,6,Auto(L4),4,13,16,15,14.9,20.9,17.1104,R,,,,,,,,,,1201,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,RAV4 4WD,2,4,Auto(L4),4,22,26,24,24.2698,33.7984,27.7962,R,,,,,,,,,,751,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,RAV4 4WD,2,4,Manual(M5),4,22,25,23,23.9001,31.7464,26.891,R,,,,,,,,,,783,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,RAV4 SOFT TOP 4WD,2,4,Auto(L4),4,22,27,24,24.9106,34.0217,28.3239,R,,,,,,,,,,751,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,RAV4 SOFT TOP 4WD,2,4,Manual(M5),4,22,26,24,24.9,33.4,28.1204,R,,,,,,,,,,751,,,4,23
